,ct_0,ct_1,ct_2,ct_3,ct_4
72,0.0,0.0,0.773448338686544,0.226551661313456,0.0
73,0.447443828281407,0.225581266601623,0.32697490511697,0.0,0.0
74,0.129814658648055,0.223543568799524,0.594149738007706,0.0524920345447154,0.0
75,0.400857479944813,0.201871602522992,0.0,0.397270917532196,0.0
76,0.0,0.770267365018221,0.0620556904610549,0.0,0.167676944520724
77,0.679550639105993,0.0,0.320449360894007,0.0,0.0
78,0.0,0.778774141647701,0.152221963550614,0.0,0.0690038948016843
79,0.641517403453721,0.0,0.358482596546279,0.0,0.0
80,0.247730094205807,0.476680025302968,0.10661576227654,0.117073669451093,0.0519004487635925
81,0.268944783629542,0.201596210953134,0.360062805401927,0.169396200015397,0.0
82,0.0,0.205405597343259,0.698677497841316,0.0959169048154247,0.0
83,0.423785652011181,0.576214347988819,0.0,0.0,0.0
84,0.219139289792814,0.322606389346794,0.363007087930359,0.0952472329300328,0.0
85,0.0502984299509737,0.282411199174026,0.481596915260079,0.185693455614921,0.0
86,0.0,0.430954571298101,0.324682317536671,0.180745149623772,0.0636179615414571
87,0.268101995300048,0.432965104296969,0.0,0.298932900402983,0.0
88,0.0503519127796999,0.352386855666127,0.528380735249969,0.0,0.0688804963042044
89,0.0,0.591758383532871,0.236369990636623,0.171871625830505,0.0
90,0.144877905647075,0.484853106614881,0.296225584987867,0.0,0.0740434027501765
91,0.326024330086206,0.399812342560668,0.274163327353126,0.0,0.0
92,0.211811342245789,0.450303647438883,0.337885010315328,0.0,0.0
93,0.342114820052755,0.228467393430011,0.11802348813812,0.311394298379114,0.0
94,0.143576404805505,0.445901508319386,0.180957378434541,0.113262437276344,0.116302271164225
95,0.27933040785985,0.0684880943476968,0.4532002750029,0.0978489295430832,0.10113229324647
96,0.205065806217459,0.0669791461595419,0.395240270258795,0.0666425154675225,0.266072261896682
97,0.0,0.275426593174822,0.571357202716709,0.15321620410847,0.0
98,0.383728184022479,0.154130104163274,0.312589752251782,0.0637356807776461,0.0858162787848179
99,0.141744930238885,0.450944927725086,0.270956175101841,0.136353966934187,0.0
100,0.0,0.402979938882191,0.381797965743056,0.215222095374753,0.0
101,0.882994295066834,0.0517531286466548,0.0652525762865109,0.0,0.0
102,0.139871316090638,0.41992786237568,0.440200821533682,0.0,0.0
103,0.565137031805221,0.434862968194779,0.0,0.0,0.0
104,0.117482070925039,0.191826115085368,0.40892346721834,0.213795020167474,0.0679733266037795
105,0.188559940360355,0.347221474749058,0.285505530746533,0.178713054144054,0.0
106,0.342171163283321,0.25729147046927,0.308006535184794,0.0,0.0925308310626148
107,0.0,0.550741005881909,0.36569100673486,0.0835679873832307,0.0
108,0.294912786798095,0.418629289443249,0.0931409863290527,0.193316937429603,0.0
109,0.169293576658697,0.0513774263747165,0.658561350683493,0.120767646283094,0.0
110,0.165988428970151,0.543497793761678,0.218502473081147,0.0,0.0720113041870247
111,0.166506325434652,0.452742122734758,0.298229945580529,0.0,0.0825216062500614
112,0.16601102812383,0.162408928761516,0.331307984545112,0.0,0.340272058569543
113,0.163412677754031,0.154647344017329,0.68193997822864,0.0,0.0
114,0.310159695461235,0.0,0.55991251430968,0.129927790229086,0.0
115,0.0,0.0,1.0,0.0,0.0
116,0.0,0.0,1.0,0.0,0.0
117,0.0,0.450732630658699,0.5492673693413,0.0,0.0
118,0.0,0.667721610071341,0.248672587122214,0.0836058028064443,0.0
119,0.381786161758594,0.250125172367475,0.368088665873931,0.0,0.0
120,0.0587888582348816,0.305597367378807,0.572380739543336,0.063233034842976,0.0
121,0.853850373804038,0.0,0.146149626195962,0.0,0.0
122,0.459961895017199,0.451106084206519,0.0889320207762823,0.0,0.0
123,0.237556025954373,0.0873742160800241,0.582404028112149,0.0,0.0926657298534539
124,0.0972356452879976,0.486261859018311,0.416502495693692,0.0,0.0
125,0.068252758103527,0.0,0.791294296436875,0.140452945459598,0.0
126,0.0,0.531132354036674,0.315701825361716,0.15316582060161,0.0
127,0.256778346231492,0.0983210817834662,0.47339545559088,0.171505116394162,0.0
128,0.176489488440603,0.514482401020731,0.248132725978405,0.0,0.0608953845602613
129,0.237601058497196,0.339259679369303,0.423139262133501,0.0,0.0
130,0.0,0.499758339327256,0.500241660672744,0.0,0.0
131,0.0,0.398676572691179,0.601323427308821,0.0,0.0
132,0.776043055488041,0.223956944511959,0.0,0.0,0.0
133,0.371803784772459,0.496960775539692,0.0,0.13123543968785,0.0
134,0.0,0.0,1.0,0.0,0.0
135,0.501371173267099,0.371309510051868,0.127319316681033,0.0,0.0
136,0.0,0.242120906136691,0.374404814254961,0.383474279608349,0.0
137,0.196209409390715,0.646782878898318,0.157007711710967,0.0,0.0
138,0.153116875460672,0.268811541857365,0.381765093480103,0.19630648920186,0.0
139,0.443580600897382,0.261085402147371,0.222611806160993,0.0727221907942545,0.0
140,0.125063929653036,0.198775941078015,0.537750869146322,0.138409260122626,0.0
141,0.919840595636477,0.0,0.0801594043635234,0.0,0.0
142,0.0,0.0,0.737434007486358,0.262565992513642,0.0
143,0.147688019083485,0.449019455449523,0.283504768954274,0.119787756512718,0.0
144,0.0,0.578859695965108,0.0953034866782453,0.0,0.325836817356647
145,0.0941057551460455,0.21839605653558,0.687498188318374,0.0,0.0
146,0.14590399819461,0.184301341259653,0.482359008949911,0.0,0.187435651595826
147,0.265000632228063,0.213033422063463,0.422933833641998,0.0990321120664761,0.0
148,0.225982527077206,0.272104285786763,0.260485026772776,0.241428160363255,0.0
149,0.120094831589705,0.497444501203963,0.232605148294394,0.0,0.149855518911938
150,0.0656251217719539,0.394987022345994,0.539387855882052,0.0,0.0
151,0.085876742627313,0.4179686986141,0.15662689493496,0.28303142680202,0.0564962370216069
152,0.177312330830061,0.0,0.632003220972505,0.190684448197434,0.0
153,0.0,0.592997409628367,0.231289821399519,0.175712768972114,0.0
154,0.067251977002146,0.510830398756777,0.204611616100878,0.163232234861553,0.0540737732786467
155,0.348986064542313,0.0,0.516152878309263,0.134861057148424,0.0
156,0.0545567874667334,0.333850090658274,0.430893077827839,0.0,0.180700044047153
157,0.280425760468263,0.0,0.655911876331694,0.0,0.063662363200044
158,0.310067872992022,0.305489610466073,0.384442516541905,0.0,0.0
159,0.0,0.44000607662079,0.55999392337921,0.0,0.0
160,0.0,0.235767894507431,0.512022957060931,0.0902062930827029,0.162002855348935
161,0.0,0.860744936321594,0.139255063678406,0.0,0.0
162,0.0,0.126429603834992,0.811699750083101,0.0618706460819065,0.0
163,0.0,0.461991774469485,0.538008225530515,0.0,0.0
164,0.0,0.540515874764039,0.459484125235961,0.0,0.0
165,0.300407199543486,0.548951258436073,0.0637190615835483,0.086922480436893,0.0
166,0.0502840663784253,0.49008672462721,0.0904947446357378,0.222384573579894,0.146749890778733
167,0.14406870173197,0.372208879353185,0.371621214507575,0.11210120440727,0.0
168,0.225230037186046,0.151594218969426,0.057752718018754,0.108178789632184,0.457244236193591
169,0.305293658009487,0.405058046125913,0.289648295864599,0.0,0.0
170,0.138507135971264,0.484466316687728,0.259400970220352,0.117625577120656,0.0
171,0.201714880272058,0.318664335480301,0.327257696919589,0.0,0.152363087328052
172,0.361529891071957,0.321558346652686,0.110397074245965,0.206514688029392,0.0
173,0.0,0.542227810151945,0.457772189848055,0.0,0.0
174,0.248874313092948,0.408699670977334,0.278264461687362,0.064161554242356,0.0
175,0.165226619746501,0.31582495206623,0.518948428187269,0.0,0.0
176,0.0,0.402486680630459,0.0,0.297893295250458,0.299620024119083
177,0.0923599625919914,0.159555998840942,0.597631785608396,0.15045225295867,0.0
178,0.142705214046323,0.240348024060425,0.50350834514158,0.113438416751672,0.0
179,0.250822690285976,0.411438502551956,0.131363972367448,0.20637483479462,0.0
180,0.270547910502168,0.130856777296568,0.491651239246354,0.106944072954909,0.0
181,0.441971610230456,0.352510907276015,0.122033885890073,0.0834835966034563,0.0
182,0.309750187806861,0.382780586588976,0.213531948552657,0.0939372770515055,0.0
183,0.575836536611603,0.16742693221585,0.131660946021164,0.125075585151383,0.0
184,0.166652713374193,0.381734386012167,0.451612900613639,0.0,0.0
185,0.279032048444884,0.0565896932023768,0.189863791956639,0.148336658749287,0.326177807646813
186,0.298774572676787,0.30374839114639,0.208147034716818,0.0901773016465863,0.0991526998134188
187,0.0,0.646739487813658,0.353260512186342,0.0,0.0
188,0.0,0.0926133184202731,0.479203164502034,0.428183517077693,0.0
189,0.0,0.455369209740192,0.544630790259808,0.0,0.0
190,0.27290489566921,0.26542973435345,0.0,0.0,0.461665369977339
191,0.284177620630447,0.59543973439746,0.0,0.120382644972093,0.0
192,0.0,0.405448024029452,0.594551975970548,0.0,0.0
193,0.0,0.141635153734363,0.619000399828456,0.239364446437181,0.0
194,0.373091000821492,0.428804790536209,0.198104208642299,0.0,0.0
195,0.707985451839607,0.292014548160393,0.0,0.0,0.0
196,0.0,0.303247304990088,0.696752695009912,0.0,0.0
197,0.168012330001773,0.490106168487098,0.34188150151113,0.0,0.0
198,0.0,0.634894386323017,0.220340051674769,0.144765562002214,0.0
199,0.359981220519813,0.35594901486084,0.284069764619347,0.0,0.0
200,0.131674239755801,0.287106444095331,0.368707838766075,0.160025420677067,0.0524860567057261
201,0.11202192018299,0.187555117123889,0.700422962693121,0.0,0.0
202,0.498091983051056,0.168294614453468,0.109459431302414,0.165234428226556,0.058919542966506
203,0.115788877561926,0.229937009803475,0.654274112634598,0.0,0.0
204,0.347389180777472,0.233121144563163,0.22767917464216,0.191810500017206,0.0
205,0.101630043072446,0.475616647218958,0.422753309708596,0.0,0.0
206,0.0,0.727693206706118,0.272306793293882,0.0,0.0
207,0.32336091085866,0.399082905904137,0.277556183237203,0.0,0.0
208,0.109785469445661,0.0978136831947054,0.703548588803583,0.0,0.08885225855605
209,0.139315252879099,0.79532046946437,0.0653642776565305,0.0,0.0
210,0.0,0.155754367097007,0.844245632902993,0.0,0.0
211,0.0,1.0,0.0,0.0,0.0
212,0.0,0.575874543743209,0.424125456256791,0.0,0.0
213,0.231412866620332,0.584449639381835,0.184137493997833,0.0,0.0
214,0.215225544623156,0.321708310666685,0.463066144710159,0.0,0.0
215,0.0,0.541469434932015,0.458530565067985,0.0,0.0
216,0.396752873174372,0.0759408515548898,0.411748690755336,0.115557584515402,0.0
217,0.283747754159983,0.27913448545942,0.437117760380598,0.0,0.0
218,0.117697033753653,0.612831276940342,0.269471689306006,0.0,0.0
219,0.223426131423965,0.477190709417888,0.248522513789201,0.0,0.0508606453689465
220,0.304164129435164,0.0,0.482069999262601,0.146871983460719,0.0668938878415152
221,0.0,0.280171967769359,0.547080766979357,0.172747265251284,0.0
222,0.64501482015207,0.113982086048996,0.241003093798934,0.0,0.0
223,0.595511288756116,0.404488711243883,0.0,0.0,0.0
224,0.305084552682901,0.412660621154306,0.0,0.130261968807083,0.15199285735571
225,0.184886189717801,0.237116902099912,0.214624548402527,0.265064080950933,0.0983082788288271
226,0.20027102856831,0.234242419888096,0.428225332649251,0.137261218894342,0.0
227,0.0919803060122856,0.237333823484506,0.52364524193744,0.147040628565768,0.0
228,0.249432088623842,0.462269808572705,0.288298102803452,0.0,0.0
229,0.0644788076514359,0.282129003181136,0.545315782567052,0.108076406600376,0.0
230,0.0,0.381899925570303,0.469680933412028,0.148419141017669,0.0
231,0.325766465537852,0.0,0.550413181925318,0.0,0.12382035253683
232,0.0925826219121888,0.442427729112946,0.464989648974865,0.0,0.0
233,0.206057570181004,0.793942429818996,0.0,0.0,0.0
234,0.112735619197586,0.312162297121669,0.575102083680744,0.0,0.0
235,0.301871993690935,0.508488277503942,0.138269252393723,0.0513704764114001,0.0
236,0.148741462238412,0.315044039156297,0.328304024166524,0.207910474438768,0.0
237,0.128064710095091,0.383591057631753,0.28621563680058,0.202128595472576,0.0
238,0.0,0.0,1.0,0.0,0.0
239,0.822910347789958,0.177089652210042,0.0,0.0,0.0
240,0.535831699050473,0.32294591069722,0.0,0.141222390252307,0.0
241,0.450385973468148,0.26801115079466,0.0,0.281602875737192,0.0
242,0.0,0.145294726367754,0.601591735283666,0.25311353834858,0.0
243,0.0,0.0,1.0,0.0,0.0
244,0.0,0.49488820966665,0.445730261804966,0.0,0.059381528528384
245,0.0,0.0,0.0,0.0,1.0
246,0.0,0.464765542432465,0.437008916847666,0.0982255407198698,0.0
247,0.0954036994179234,0.65086730735923,0.143634153253219,0.110094839969627,0.0
248,0.112975519389446,0.140770949502416,0.746253531108138,0.0,0.0
249,0.161214528339577,0.0717711176945623,0.457038887495462,0.0,0.309975466470398
250,0.153716470455399,0.0,0.846283529544601,0.0,0.0
251,0.272324952838903,0.0,0.727675047161097,0.0,0.0
252,0.398588294893543,0.170579099422655,0.320912163573824,0.109920442109978,0.0
253,0.297687414483519,0.30393797043805,0.398374615078432,0.0,0.0
254,0.464382043736686,0.268359836003884,0.26725812025943,0.0,0.0
255,0.0,0.402423661965057,0.372552374007889,0.225023964027054,0.0
256,0.34284562780783,0.2344392676168,0.341300232416093,0.0814148721592762,0.0
257,0.348812137365743,0.514620201941902,0.0,0.136567660692354,0.0
258,0.510381487070219,0.1232620982869,0.199307945068515,0.110299858629131,0.0567486109452353
259,0.62036091641217,0.246005481216906,0.0769745272996942,0.0566590750712305,0.0
260,0.108085352623808,0.420091738932209,0.264883357376445,0.206939551067538,0.0
261,0.274983104359189,0.257061835060879,0.362681130242431,0.105273930337502,0.0
262,0.159785959510597,0.66671452314958,0.0,0.173499517339823,0.0
263,0.203786963620516,0.119767969993205,0.487058841939098,0.18938622444718,0.0
264,0.108780418791286,0.239210064381087,0.0,0.652009516827627,0.0
265,0.27413253028027,0.0,0.418276660244082,0.307590809475647,0.0
266,0.0,0.923547708254186,0.0764522917458143,0.0,0.0
267,0.219617947179607,0.448430978848664,0.0,0.331951073971729,0.0
268,0.0,0.366447134297414,0.633552865702587,0.0,0.0
269,0.228237943529756,0.107040313473588,0.664721742996656,0.0,0.0
270,0.0556134706690674,0.381862570867211,0.128815017886458,0.139134770454528,0.294574170122736
271,0.066720446017155,0.147762338449094,0.635819202689713,0.149698012844039,0.0
272,0.0642765972302787,0.262896514830639,0.238441408658921,0.24193105046646,0.192454428813701
273,0.44954571487622,0.205530114397504,0.169453747788196,0.17547042293808,0.0
274,0.149141035631339,0.0,0.587487290209699,0.263371674158962,0.0
275,0.136950709639009,0.427930750486881,0.270483418021531,0.0714825299510066,0.0931525919015724
276,0.0,0.318174188351433,0.562471309086255,0.119354502562312,0.0
277,0.17009699656081,0.0675768001700911,0.64373501952946,0.118591183739639,0.0
278,0.150751167453687,0.313359034832011,0.396244507694023,0.139645290020279,0.0
279,0.0,0.708561699529777,0.0,0.11373905469978,0.177699245770443
280,0.189113072259415,0.47410438591261,0.0,0.0,0.336782541827975
281,0.0,0.128884828678232,0.805384698576281,0.0657304727454873,0.0
282,0.322986238797718,0.230911329097189,0.347998509176189,0.0981039229289043,0.0
283,0.157942678697286,0.441528993955992,0.309415725353945,0.0911126019927766,0.0
284,0.238804116983996,0.0859565763834163,0.436921730932312,0.0,0.238317575700275
285,0.20085715429636,0.134369574475146,0.414938122386261,0.249835148842234,0.0
286,0.0,0.283393238661965,0.357690653069302,0.0765916949563281,0.282324413312405
287,0.18580182906182,0.0,0.676514319709726,0.137683851228454,0.0
288,0.49851680279653,0.444686656437242,0.0567965407662282,0.0,0.0
289,0.548536619654815,0.157756439189513,0.195703598498424,0.0980033426572468,0.0
290,0.270898448837623,0.259920286794466,0.253609892976809,0.215571371391102,0.0
291,0.249950416817496,0.481375431627255,0.193588039740134,0.0750861118151151,0.0
292,0.184714731151192,0.228773412469005,0.586511856379803,0.0,0.0
293,0.0,0.0,0.725940069517233,0.274059930482767,0.0
294,0.0914581500257878,0.271346229153323,0.394729871478164,0.242465749342725,0.0
295,0.582535985429687,0.417464014570313,0.0,0.0,0.0
296,0.18168423545419,0.349068513766224,0.469247250779586,0.0,0.0
297,0.182534753827491,0.28430883998061,0.533156406191899,0.0,0.0
298,0.572941453148486,0.334357488857532,0.092701057993982,0.0,0.0
299,0.0660005323369288,0.516659337579181,0.41734013008389,0.0,0.0
300,0.0678074867200761,0.405645639598746,0.439093249858378,0.0874536238227996,0.0
301,0.267708531779575,0.207718130292622,0.524573337927803,0.0,0.0
302,0.539419782578147,0.132567261321326,0.185361712764921,0.142651243335607,0.0
303,0.20581833877281,0.550875143258439,0.158588208702021,0.0847183092667309,0.0
304,0.212722907273462,0.523103835414367,0.125969883635718,0.138203373676453,0.0
305,0.340265336089298,0.312967536953894,0.249839581134585,0.0969275458222234,0.0
306,0.0,0.508536631975612,0.491463368024387,0.0,0.0
307,0.349536864303026,0.301434358365301,0.245006546995814,0.104022230335859,0.0
308,0.284920198226898,0.0578670762498371,0.467897313604354,0.18931541191891,0.0
309,0.170023826758163,0.671338723507033,0.0,0.158637449734804,0.0
310,0.394350496562166,0.250273485618032,0.288027015366682,0.0,0.06734900245312
311,0.222821105475838,0.116735331653587,0.170559925986415,0.209310081267829,0.280573555616331
312,0.376656141999755,0.233053543846112,0.390290314154133,0.0,0.0
313,0.153618408135473,0.384841465693653,0.461540126170874,0.0,0.0
314,0.099421866485964,0.465627936620507,0.434950196893529,0.0,0.0
315,0.0706884417863247,0.740637139841317,0.188674418372358,0.0,0.0
316,0.386970080745025,0.403541116340306,0.113666685677831,0.0958221172368383,0.0
317,0.0,0.720981207773664,0.279018792226336,0.0,0.0
318,0.0915681827533451,0.391466200788178,0.297469731335419,0.155178229344967,0.0643176557780909
319,0.195047504246434,0.412164964813768,0.392787530939798,0.0,0.0
320,0.399151737177847,0.282141453457537,0.318706809364616,0.0,0.0
321,0.0,0.164045217130377,0.121520161344185,0.277939003290243,0.436495618235196
322,0.0,0.288694982407868,0.711305017592131,0.0,0.0
323,0.162160889779429,0.678946325900032,0.0837542440663794,0.0751385402541596,0.0
324,0.0,0.66220386399965,0.106105247139685,0.231690888860665,0.0
325,0.325182465725249,0.504548842695814,0.170268691578937,0.0,0.0
326,0.0,0.22006575410752,0.258273579611279,0.069927170670895,0.451733495610306
327,0.0,0.526123630608536,0.377619776558284,0.0,0.09625659283318
328,0.0564215118031101,0.0,0.638458347432916,0.226912620961769,0.0782075198022042
329,0.406127806630421,0.372858172781667,0.145194435862026,0.0758195847258849,0.0
330,0.274879610579363,0.12111199024783,0.266576552169782,0.105646869679626,0.231784977323399
331,0.312156815204677,0.273515792339495,0.349988310454354,0.0643390820014741,0.0
332,0.313676107988117,0.545699439049172,0.0872656824268167,0.0533587705358945,0.0
333,0.169695668614687,0.378531962790561,0.371666115408606,0.0801062531861461,0.0
334,0.0,0.242374373613056,0.757625626386944,0.0,0.0
335,0.0,0.607463738885009,0.392536261114991,0.0,0.0
336,0.256487525730358,0.419184550091278,0.324327924178364,0.0,0.0
337,0.188001379704668,0.34240822474472,0.389208873185938,0.0,0.0803815223646748
338,0.0,0.213641217230519,0.786358782769481,0.0,0.0
339,0.111615998822419,0.175788178968396,0.497462489060123,0.215133333149063,0.0
340,0.434612957415512,0.401340984380769,0.0520022440786932,0.050072880467095,0.0619709336579312
341,0.0,0.539948586017623,0.349130853212006,0.0,0.110920560770371
342,0.164156695173415,0.521477052939831,0.183804342373426,0.130561909513328,0.0
343,0.257745651040428,0.120471145703154,0.621783203256418,0.0,0.0
344,0.0,0.0801184208241551,0.451626997108438,0.468254582067407,0.0
345,0.534712416914434,0.0697731557241591,0.171275276888141,0.224239150473266,0.0
346,0.0575741673536949,0.0,0.942425832646305,0.0,0.0
347,0.0519163531417605,0.367320394629457,0.513425656174155,0.0673375960546274,0.0
348,0.495348720020411,0.449052950279129,0.05559832970046,0.0,0.0
349,0.524883819819633,0.379774442255754,0.0953417379246127,0.0,0.0
350,0.160193395865979,0.0997510058665098,0.740055598267511,0.0,0.0
351,0.177963430137046,0.281711284988579,0.236077324454046,0.241213448735302,0.0630345116850278
352,0.0657355651888761,0.0,0.714029481284649,0.168321804624987,0.0519131489014877
353,0.318906836568777,0.324571370927084,0.356521792504139,0.0,0.0
354,0.2910837335911,0.0535830178233908,0.464701292134803,0.190631956450707,0.0
355,0.415438789289589,0.428913297197607,0.0,0.155647913512804,0.0
356,0.278666531985949,0.43855966049343,0.228179193394061,0.0545946141265603,0.0
357,0.176702634241482,0.270239070395558,0.244074639047245,0.308983656315715,0.0
358,0.135669400449347,0.71667598802587,0.0,0.147654611524783,0.0
359,0.278489949785876,0.553188840994699,0.0809169620912226,0.087404247128202,0.0
360,0.0787262405353056,0.300092477876538,0.424479965792252,0.196701315795905,0.0
361,0.158052176749634,0.213387856540232,0.46581282211604,0.162747144594095,0.0
362,0.121166331847497,0.602857090510845,0.147612935716582,0.128363641925076,0.0
363,0.407636477563755,0.43038634154175,0.0993850270489682,0.0625921538455272,0.0
364,0.0629672086484114,0.269000406897606,0.668032384453982,0.0,0.0
365,0.452937233373139,0.494169466390944,0.0,0.0,0.0528933002359171
366,0.0,0.211655505427502,0.671495325101866,0.116849169470631,0.0
367,0.0549680661322438,0.500643255347983,0.444388678519773,0.0,0.0
368,0.0859819892468368,0.264568394575816,0.421645036510968,0.132357462548605,0.0954471171177749
369,0.489891676997651,0.0909671884254147,0.419141134576934,0.0,0.0
370,0.312593481441419,0.244378628770736,0.250868322589727,0.192159567198118,0.0
371,0.166053032894129,0.126470123992645,0.545835122085624,0.0,0.161641721027602
372,0.530949351216188,0.0,0.264426178168575,0.0,0.204624470615237
373,0.260819561880714,0.187815816709139,0.305815098495242,0.145837594640035,0.0997119282748703
374,0.156417898397952,0.517393312340227,0.326188789261821,0.0,0.0
375,0.465058983868495,0.0,0.272593451682172,0.136442121984069,0.125905442465264
376,0.596170961754572,0.403829038245428,0.0,0.0,0.0
377,0.0927861741886308,0.278330654145734,0.628883171665635,0.0,0.0
378,0.358888733386975,0.368651160831272,0.272460105781752,0.0,0.0
379,0.128269535397186,0.0773631183324494,0.620686896428494,0.173680449841871,0.0
380,0.347682143984478,0.438939122129877,0.159872642525786,0.0535060913598599,0.0
381,0.275357806228328,0.0,0.594423482372595,0.130218711399077,0.0
382,0.10601629318474,0.249190001352526,0.316579374695571,0.328214330767163,0.0
383,0.393446033972907,0.150927021496428,0.2609295576466,0.194697386884065,0.0
384,0.0821744851207625,0.535210991922547,0.382614522956691,0.0,0.0
385,0.269069847919393,0.344073134936336,0.0,0.32272349238675,0.0641335247575211
386,0.11495764472172,0.36776519295734,0.51727716232094,0.0,0.0
387,0.157256685643319,0.533556028752723,0.163236974925379,0.145950310678579,0.0
388,0.131588159036979,0.531314074740304,0.202610563903449,0.134487202319268,0.0
389,1.0,0.0,0.0,0.0,0.0
390,0.0,0.604298254861974,0.395701745138026,0.0,0.0
391,0.303450542097957,0.422395702847565,0.274153755054477,0.0,0.0
