"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29"
"10",0.00335262552765954,2.91762450795153e-05,0.129503152599642,0.137301396734799,2.91762450774932e-05,2.91762450776981e-05,0.16033645762712,0.422784535663568,2.9176245077362e-05,2.91762450777133e-05,2.91762450777022e-05,0.0213629224241659,2.91762450776982e-05,0.0110036739807269,2.9176245077637e-05,2.91762450776914e-05,0.000834439453677753,2.91762451028576e-05,2.91762450777023e-05,2.91762450776597e-05,2.9176245077715e-05,2.91762450776984e-05,2.91762450600947e-05,2.91762450708506e-05,2.91762450777014e-05,0.112908094842029,2.91762450756372e-05,2.91762450776984e-05,2.91762450585933e-05,2.9176245077701e-05
"11",0.0831963612511283,0.395915385358214,0.0799132587066015,7.94086514987494e-07,7.94086515157841e-07,7.94086515106696e-07,7.94080481133395e-07,7.94086515150214e-07,0.000129466138943123,7.94086515248533e-07,0.171556292366164,3.4691231594428e-05,0.003235343619771,7.94086515164254e-07,7.94086514844113e-07,7.94086515125529e-07,7.94086515159768e-07,0.033469326565655,7.94086515007374e-07,7.94086515419901e-07,7.940865152215e-07,7.94086515154671e-07,7.94086515185392e-07,7.94085335190819e-07,7.94086515149061e-07,0.232533198952632,7.94086522649919e-07,7.94086515222206e-07,7.94086200275122e-07,7.9408651515916e-07
"12",0.015085035771242,0.00926050865671968,0.121723664193412,0.188810135956701,1.88109078672538e-05,1.88109078804264e-05,1.88109078778589e-05,1.88109078855607e-05,1.88109078804387e-05,0.540226598557638,0.0109759178014121,1.88109078804309e-05,0.00532324519929437,1.88109078804529e-05,1.88109078806311e-05,1.88109078805136e-05,1.88109079065156e-05,1.88109078922874e-05,1.88109078804453e-05,1.88109078813227e-05,0.000134294598103689,1.88109078804253e-05,1.88109082349886e-05,1.88109079043647e-05,0.0438167743619219,1.88109062889956e-05,1.88109078803963e-05,0.064267606747131,1.88109078805371e-05,1.88109078804259e-05
"13",1.90181340322009e-05,0.0339431054789587,1.90181340321995e-05,0.0239480594005387,0.174910066881201,1.90181340322004e-05,0.00610404207024047,0.17389951616542,1.90181340321834e-05,0.018461510183511,0.0502795025469196,0.202268696612698,0.057511850648927,0.0104695458395948,1.91025746263062e-05,0.0180026301492051,1.90181340324628e-05,1.90181340260689e-05,0.19504733488032,1.90181340321913e-05,1.90181340322015e-05,1.90181340313428e-05,1.9018134040126e-05,0.000543420190579978,0.0342315988145331,9.37636862780742e-05,1.90181340321997e-05,1.90181340333058e-05,1.90181340272492e-05,1.90181340321994e-05
"14",0.010059489160938,0.0551853312991836,0.028126208074645,0.146220205551087,3.8722558553458e-05,3.87225585534798e-05,0.000675374587814799,3.87225585549963e-05,0.300893526567408,5.09189702641578e-05,0.014830920739952,4.00162051661888e-05,0.000178649589893282,3.87225585534579e-05,3.8722558553499e-05,3.87225585534566e-05,0.0240755766750142,3.87225585514155e-05,0.0523884533733556,3.87225585534001e-05,3.87225585534674e-05,0.0516239852637068,0.124097437545859,3.87225585787059e-05,0.161366693471257,0.0158047037179073,0.0138791159453276,3.87225585534536e-05,3.87225585540719e-05,3.87225585534578e-05
"15",0.0047853386677321,0.0333008899897824,3.97823297508814e-05,0.0155648407276346,6.99291534835524e-05,0.00559513986920048,0.00171639928019616,0.0800577997402816,3.97823297510375e-05,0.0575105793949592,0.0197283411985358,0.308640295231955,0.00954136328074162,7.09682790844477e-05,8.1439893924215e-05,0.0940303791362791,0.0336813715273721,3.9782329729019e-05,0.113492297061839,0.107968799824099,0.0136870322385622,0.00838916626571184,3.97823297510378e-05,3.97823297670958e-05,3.97823297510372e-05,3.97823297510392e-05,0.00467611392541445,0.0870534743454294,3.97823297747379e-05,3.97823297561464e-05
"16",5.54615881742505e-05,0.0204993021201514,0.0146974303162069,5.54615881675337e-05,0.0639035764481068,5.54615881761091e-05,0.0470300188748117,0.0279491754392739,5.54615881742516e-05,0.168724468706456,0.0941184932479974,0.00970413943584516,0.020014150201219,5.54615881742515e-05,0.138276398011418,0.0387090186441603,0.0020814611396896,0.00550483754088012,0.0795954431678781,5.5461588174246e-05,5.5461588174261e-05,5.54615881742534e-05,0.0903683158594664,5.54615881542525e-05,0.0676577554941348,0.109155297147308,5.54615881742504e-05,5.54615881742515e-05,0.0013451791469298,5.54615881742516e-05
"17",0.00162189440879293,0.0794580618514294,0.0172417318522238,0.155360637294613,5.63640300072026e-05,0.0272889648457247,0.0951064301977091,0.0181865698627583,0.0261326340327973,0.0351906539193267,0.181360574419574,0.0436520199857754,0.0568063844829051,5.63640300119193e-05,5.63640300055374e-05,0.0334766961746938,5.63640299923538e-05,0.00160948990158993,5.63640300072101e-05,5.63640300072035e-05,5.6364030007191e-05,5.63640300071998e-05,0.131266692230516,0.0246610194535316,0.0534504098036297,5.63640300085477e-05,0.00978657589240775,0.00324159879719369,0.00453732029274621,5.63640300072002e-05
"18",0.000522815329762058,0.0419931991407065,0.0348112232702971,0.123288072769068,0.0608852172221759,0.0206181865470389,0.0495903115080685,0.00361979002118075,2.68623426220182e-05,0.0962595568023398,0.0826611913079505,0.0963409861768628,0.0110828150926656,0.00633889581169288,2.68623426220357e-05,0.00934052509876353,2.68623426195324e-05,0.0359572056561502,0.0996783097980525,2.68623426220162e-05,2.68623426220164e-05,0.00190171030540803,0.0486473917423893,2.686234262505e-05,0.0384550367103823,0.0581268587951323,0.0494492171606563,0.0290406220422303,0.00120282529267055,2.68623426220171e-05
"19",0.00331032581797668,3.99041376724113e-05,0.120635724648456,0.078512369284991,3.99041376725854e-05,9.30932824202027e-05,0.000498758719817115,0.0777627735800671,0.0470308313672795,3.9904137672409e-05,0.0261490580937399,0.00625818617484371,0.00829361657142645,3.99041376724142e-05,3.99041376718654e-05,3.99041376729371e-05,3.99041377016181e-05,0.0115981700317127,0.240629053559006,3.99041376724621e-05,0.161951181735805,0.0241829411909353,0.117822463954733,3.99041382998328e-05,3.99041376724192e-05,0.0584047093167395,3.99041376739225e-05,0.00643904384280573,0.0068805780149556,0.0031081752972343
"20",5.85295679705118e-05,5.8529567970513e-05,5.8529567962173e-05,0.0142532113816696,0.163570951825371,0.0365062621474416,0.063306702248851,0.0553686271012238,0.045595391025919,5.85295679705267e-05,5.85295679705016e-05,5.85295679705012e-05,0.0862139361405343,0.0568030161848885,5.85295679698049e-05,5.85295679705145e-05,0.0092274408185713,0.0295763292038446,0.112374020971353,0.246090697512177,5.85295679705079e-05,0.0449592953957062,5.85295679704957e-05,5.8529567966864e-05,5.85295679705109e-05,5.85295679705187e-05,0.00213054452321056,5.85295679705037e-05,0.033145629999694,5.85295679705078e-05
"21",0.0064565589624787,0.0160681839596853,0.0425418361743544,0.0459563706763551,0.0946929520749871,0.116665076823458,6.52684084381354e-06,6.52684085005261e-06,0.0131770580725094,0.0736881681716381,6.52684085005501e-06,0.049996596765321,0.0330047073024822,0.0896846104474856,6.52684085005202e-06,0.128563110987643,6.52684084475888e-06,6.52684084839872e-06,0.00589311667203969,6.52684085005507e-06,6.52684085005904e-06,0.0704549172902536,0.0103559179134874,6.5268410547332e-06,0.125121660072981,6.52684085005625e-06,0.0524538483376054,6.52684085005444e-06,0.0251469872048436,6.52684085005486e-06
"22",1.32261754029837e-05,1.32261754029834e-05,0.0316182553321932,0.0704959293493139,0.0256246744194293,0.107922567629689,1.32261753934675e-05,1.32261754031431e-05,1.63764732088238e-05,1.32261754029559e-05,0.182414688802999,0.367190161930743,0.00387404329585394,1.32261754029864e-05,1.3226175402967e-05,1.89851122631045e-05,0.00124759480210325,1.3226175512337e-05,0.016618558030236,0.0182667768079735,0.0459429666254348,1.32261754029687e-05,1.32261754116792e-05,1.32261759108589e-05,1.32261754029795e-05,0.114453181706004,0.0140968470508598,1.32261754029785e-05,1.32261754374994e-05,1.32261754029868e-05
"23",0.0474282819904241,0.08597145491269,0.0755151752257443,0.0830735728363025,1.00886426259707e-05,0.213670580654045,0.0650460295457273,0.0539123884377596,1.008864262611e-05,0.0626912313087839,1.00886426261091e-05,1.00886426260979e-05,0.0206916568775158,1.00886426261106e-05,1.00886426261833e-05,1.00886426261169e-05,0.045703243005987,1.00886426265547e-05,0.195024418245946,1.00886426260706e-05,1.00886426260914e-05,1.00886426261049e-05,1.00886427809864e-05,1.00886426228366e-05,1.0088642626124e-05,0.0208814969611574,0.0302189630731175,1.00886426283394e-05,1.00886426264868e-05,1.00886426265202e-05
"24",4.13200169728921e-05,4.13200162234792e-05,4.13200169790927e-05,4.13200169704422e-05,4.13200169705597e-05,4.13200169724239e-05,4.13200170310817e-05,0.0123677603716081,0.0526198379116972,4.13200169723499e-05,0.0171987787910743,0.243627670310181,4.13200177362496e-05,4.132001697241e-05,4.13200169723002e-05,4.13200169725855e-05,0.00611167621557127,4.13200171283458e-05,0.33673068216657,4.13200169651629e-05,4.13200169722235e-05,0.0520704313105956,4.13200169632652e-05,0.00527544732170971,0.0417210702655502,0.225076192258366,4.13200169723836e-05,6.91912629615791e-05,4.13200169724155e-05,0.00638750150839485
"25",1.98733252029644e-05,0.488617822576797,1.98733252010302e-05,1.98733251690695e-05,1.98733249071172e-05,1.98733252027893e-05,0.0995371964178636,3.84592157017943e-05,1.98733252029978e-05,0.0724259110597444,1.98733252031056e-05,0.190151652343619,1.98733263098441e-05,1.98733252029713e-05,1.98733252163823e-05,1.98733252030182e-05,0.00177994675344299,0.0298570782014648,1.98733252029696e-05,1.98733252032546e-05,1.98733252029961e-05,1.98733252029592e-05,0.0698710877574293,1.9873325465371e-05,1.98733252029667e-05,6.77465384147781e-05,0.047255632630417,1.98733252029677e-05,1.9873325202032e-05,1.98733251987784e-05
"26",0.00292304368057531,0.0615189277600386,3.89529692331236e-05,0.00287450800126819,0.21228721322686,3.89529692241381e-05,0.0257399429690865,0.0692751108988146,0.0896507504481188,3.89529692241425e-05,0.00371821641314198,0.0375233330043394,0.140984273106578,0.0449983216499893,3.89529692241062e-05,0.0378722601586555,3.89529692123279e-05,3.89529688789298e-05,3.89529692241437e-05,3.89529692241725e-05,0.0226665130948215,0.000751719613696414,0.0318602062045648,0.00152231916680435,0.0357822190714958,0.0949298957364707,3.89529692241344e-05,0.0817091201661964,3.89529692248205e-05,0.00102257593658996
"27",1.98992539362492e-05,1.98992539372671e-05,1.98992539449864e-05,1.98992539447286e-05,1.98992539376041e-05,0.385157048305312,0.0373881035320203,0.0546598246204537,0.221404653244434,0.161969319240076,1.98992539271086e-05,0.0270317642348619,1.98992538931777e-05,1.98992539362494e-05,1.98992539347603e-05,1.98992539362499e-05,1.98992539389253e-05,0.000210018676164392,7.8034712180257e-05,1.98992539376528e-05,1.98992539362443e-05,1.98992539362477e-05,1.98992542152509e-05,0.0630689255168133,2.7450125013031e-05,1.98992539362465e-05,1.98992539362393e-05,0.048626771967422,1.98992541495581e-05,1.98992539342004e-05
"28",4.0385885428463e-05,0.0225649787158918,0.0102765629525896,4.03858853964025e-05,0.0647663304779682,0.0606572369124938,4.03858855136605e-05,0.232632159968078,0.0557845165582055,0.102299772169057,0.00641913128665616,0.0506839607497329,4.03858854238263e-05,0.00544808120563848,4.03858854389295e-05,0.00640237321865099,0.0590671104061958,0.00169851882437911,0.128757546359878,4.0385885442413e-05,4.03858854374998e-05,4.03858854412114e-05,4.03858853646561e-05,0.0079235068354493,4.03858854375129e-05,0.00530658129183367,0.173904195626694,0.00492280581548041,4.03858853712047e-05,4.03858854326732e-05
"29",0.00245982140743945,3.97027501499727e-05,3.97027501507109e-05,0.0233744662035687,3.97027501507138e-05,3.97027501507197e-05,0.0174812770388661,0.116928818539157,3.97027501507134e-05,0.0768353510690968,0.15368053966672,0.232867015646612,0.0525825637197912,0.0271639169351491,3.9702750150688e-05,3.97027501507247e-05,0.152082200279366,0.00239347597631985,0.0193951355402389,3.97027501507174e-05,3.97027501507121e-05,0.0416007246905743,3.97027501500845e-05,3.97027518516728e-05,3.97027501507133e-05,0.0542892414334921,0.0262699106001492,3.97027501507134e-05,3.97027496495116e-05,3.9702750150712e-05
"30",0.0112347350844715,4.04142195787893e-05,0.0180636558406369,6.19337314369916e-05,0.176926590535625,4.04142195788103e-05,0.0338424308861494,0.0834904184064815,0.0011844582182443,0.0880418577325888,0.0349042505213045,0.0166056563671046,0.0151775216117382,0.051146432932663,4.04142195787918e-05,0.151307252687811,0.0869540672529511,4.04142195773733e-05,0.101348215797366,4.0414219578823e-05,0.0538387851206718,4.04142195788147e-05,0.019361707343187,4.04142171920542e-05,0.0233097222834029,0.000134954078644686,0.0326612113741095,4.04142195788554e-05,4.04142195926858e-05,4.04142195767067e-05
"31",2.7761189363217e-05,0.136562274906249,2.77611893632074e-05,3.34546881191613e-05,2.7761189363541e-05,0.0420351097338451,2.77611893678475e-05,0.0248895839453513,0.0504219656956266,0.0963583037729871,0.0907797052885993,0.0358397001201517,0.0857021886877238,0.00186363489978493,0.0384642344674806,2.77611893632045e-05,0.0236693005882048,2.77611893636181e-05,2.77611893632048e-05,0.107187946487913,0.087897880392239,2.77611893632057e-05,0.0112757420576254,2.77611893685266e-05,2.77611893631979e-05,2.77611893632068e-05,2.77611893632124e-05,0.166630317617001,2.77611893659654e-05,2.77611893632058e-05
"32",4.01267194687529e-05,4.01267194687526e-05,0.0454747430804369,0.10115614898361,0.0858220511775001,0.129949868723452,0.0052044382399463,0.0603897168646014,4.01267194687519e-05,0.10771771059069,0.0880019012394713,4.01267194687497e-05,0.0232448659379204,4.01267194687579e-05,4.01267194687721e-05,4.0126719468758e-05,4.01267194682151e-05,6.18068488828841e-05,0.122811423700527,0.0102184496303417,4.01267194687539e-05,4.01267194687518e-05,0.108816964633014,0.00688997843098496,4.01267194687605e-05,0.103547682070427,4.01267194687566e-05,0.000130475775621586,4.01267194787462e-05,4.01267194687582e-05
"33",3.96550800107221e-05,0.0686984735971253,0.167255006754367,0.0231344982429885,3.96550800106375e-05,3.96550800107231e-05,0.0153169566653311,0.0462604442961226,3.9655080010723e-05,0.0823745895969942,0.0364289297542779,0.0337309930506145,0.064721592500506,3.96550800087486e-05,3.9655080010701e-05,0.245872554051452,3.96550800153343e-05,3.9655080019757e-05,0.0275597486502128,3.96550800106511e-05,0.0331774440576796,3.96550800154297e-05,0.0459497946863852,0.0954352889919668,0.0134888589038015,3.96550800107167e-05,3.9655080010725e-05,3.96550800107233e-05,3.96550800086712e-05,3.96550800107223e-05
"34",3.97440405072104e-05,0.214559559169967,0.196526753551707,0.0111993590759266,3.97440405071404e-05,3.9744040508201e-05,0.0191836258235769,0.0993431853773684,0.0228117396951628,0.0207194284568035,0.0332629810810692,3.97440405072105e-05,0.114355235199331,3.97440405072113e-05,6.70747870998436e-05,3.97440405072089e-05,3.97440405103803e-05,0.0256215354466888,3.97440405072039e-05,0.00838248425457244,0.0718702366594251,3.97440405072098e-05,0.0539302835860487,4.66511862597376e-05,0.0801037179290791,3.97440405072094e-05,3.97440405072112e-05,0.0274994761933194,3.97440405029928e-05,3.97440405072103e-05
"35",3.93587789233912e-05,3.93587789233913e-05,5.68193041482734e-05,0.152416776457921,3.93587789233889e-05,3.93587789233759e-05,0.000276796972302845,3.93587789081075e-05,3.9358778923349e-05,0.191523203553414,0.257172370261293,0.00835275060096325,0.0774760995297977,3.93587789274242e-05,3.93587789235337e-05,0.141029036377101,0.00135142226930462,3.93587789076046e-05,0.0911862772952518,3.9358778923409e-05,3.93587789233816e-05,0.0532254630275748,0.0252245263317509,3.93587775197702e-05,3.93587789233941e-05,3.93587789064796e-05,3.93587789233927e-05,3.93587789233919e-05,3.93587789268038e-05,3.93587789233912e-05
"36",5.67042253276795e-05,0.0388940541731733,0.0725179984728691,0.0174031788738774,5.67042253276674e-05,5.79796154042394e-05,0.0312789802905955,5.67042253289774e-05,7.96344958405845e-05,0.223670531001486,5.6704225327676e-05,0.18261566236406,0.102745097658802,0.0125369645090069,5.67042253276728e-05,5.6704225327679e-05,0.016164534901098,0.0015482560537906,5.67042253276735e-05,0.0762630317736628,0.00330636603980412,0.047441534331955,0.0160223737062985,0.0230083092592369,0.0265515227171811,5.6704225325371e-05,0.046379051412127,0.0576116168437225,0.00225422628728908,0.00119546141609921
"37",0.00263411952094525,0.013686742678317,0.00474318937809771,0.198149795856917,0.0321530162126825,0.147806723574078,1.91731637379234e-05,0.00425762963210387,0.0275257380274253,0.122241648259272,0.0548260096633459,1.91731617310474e-05,1.91731617268481e-05,1.91731617310351e-05,1.91731617310258e-05,0.11537834102362,0.0981388201165979,1.91731598936991e-05,0.0585876467717226,1.91731617310343e-05,1.98019384698945e-05,1.91731617310374e-05,0.0237620884117985,1.91731617180051e-05,1.91731617310385e-05,0.0719587055662963,1.91731617310261e-05,0.0238807322647513,1.91731626335389e-05,1.91731617310361e-05
"38",0.00267422409954753,0.0435448427351835,3.93858108295348e-05,6.57592792636638e-05,0.258015249130005,0.155465467575584,0.0854499931777124,0.0503265728734353,0.0410781169893052,0.0282704906858696,0.0258476978538514,0.0251312155153504,3.93858107929846e-05,0.00108738151280297,3.93858108414908e-05,3.9385810841424e-05,0.0216348213246998,3.93858108666564e-05,3.93858108414259e-05,3.9385810841927e-05,4.67216765813062e-05,0.00535555591482867,3.93858109451516e-05,0.0192939106833218,3.93858108414234e-05,0.236199963431652,3.93858108414247e-05,3.93858108414253e-05,3.93858108395738e-05,3.93858108414251e-05
"39",3.87246244453247e-05,3.87246244490824e-05,3.8724624445324e-05,0.113875059416497,3.87246244453389e-05,3.87246244453236e-05,0.0370097821769934,0.0268832049472445,0.0549898705579465,3.87246244453231e-05,0.04738859228425,0.289934278906868,3.87246244560968e-05,3.87246244450231e-05,3.87246244453164e-05,3.87246244453291e-05,0.0505819396513258,3.87246244238476e-05,0.108667909472213,3.87246244453225e-05,0.00596325669765438,0.0292078174536976,0.0293292804849041,3.87246244747804e-05,0.0711543223802895,0.120569681736908,3.87246244453184e-05,0.0112079727695211,0.00265616169698606,3.87246244453244e-05
"40",0.00798435823094296,0.0222974132272223,0.0979645918489886,0.0942827591774711,3.99006835204678e-05,0.207517552230608,0.000765446126371704,3.99006835204688e-05,0.0133041513299456,0.225340708424758,0.0557616256999344,0.113611404071083,0.0292343357397319,3.99006835204684e-05,0.000417570502349015,3.99006835204678e-05,3.99006835407037e-05,0.00833681956590361,0.0474555353156199,3.99006835204706e-05,3.99006835204677e-05,0.000862997000711262,0.0733544416931385,3.9900684221603e-05,3.99006835204676e-05,3.99006835280199e-05,0.000985227540652936,4.42540715857379e-05,3.99006835270522e-05,3.99006835204682e-05
"41",3.87659970291039e-05,0.0194432148223681,0.0479122947571406,0.0423732816869124,3.87659970291401e-05,0.0134072802245961,3.87659970499936e-05,0.0112164808258267,0.105213387587117,0.236558730770055,0.0138239641757551,0.191367528940134,3.87659970235649e-05,0.00822005249299319,3.87659970291125e-05,0.0176314673958157,3.87659970268265e-05,0.00672643522873871,0.000307077342573139,3.87659970291401e-05,3.87659970291004e-05,0.102080551165084,0.0963882007387847,0.00423152678924731,0.0572850139603111,3.87659970291042e-05,0.00700959566756519,6.79057196968327e-05,0.0183483497389815,3.87659970291046e-05
"42",0.00263159587740477,2.73184887585248e-05,2.73184887161574e-05,7.06821761273408e-05,2.73184887585566e-05,2.73184887585571e-05,2.7318488760953e-05,0.0745284434196805,2.73184887585775e-05,3.55766974005185e-05,2.73184887585373e-05,0.347636944927792,0.00605006289193149,0.00600555616237822,2.73184887585545e-05,2.73184887585516e-05,2.73184887585567e-05,2.7318488760479e-05,0.358452127238858,0.0737960540532852,0.0285914373901605,2.73184887585597e-05,0.0967943008854658,2.7318488758068e-05,2.73184887585615e-05,2.73184887585562e-05,2.73184887585553e-05,2.73184887585506e-05,0.00491548548189937,2.73184887585569e-05
"43",1.95033624400562e-05,1.95033624400079e-05,0.00525512604776002,0.0220585125851253,1.95033624454399e-05,1.95033624399848e-05,1.95033621613723e-05,1.95033624400083e-05,1.95033624400586e-05,1.95033624399858e-05,0.954974631607968,1.95033624400113e-05,1.95033624399429e-05,1.95033619561819e-05,1.95033624407805e-05,1.95033624400088e-05,1.95033624400189e-05,1.95033611599182e-05,1.95033624396936e-05,1.9503362439998e-05,1.95033624295237e-05,1.95033624400029e-05,1.95033624400092e-05,1.95033648302073e-05,1.95033624400216e-05,1.95033621904085e-05,0.0172046423356123,1.95033624408965e-05,1.95033624400124e-05,1.95033624400137e-05
"44",0.0240289977602532,2.65118283521517e-05,2.6511828344365e-05,0.0507664969402919,0.0988634253899669,0.105735305727093,0.0536375567016375,2.6511828352148e-05,2.65118283521368e-05,0.132208560796169,2.65118283521571e-05,0.416001188869301,2.65118283539418e-05,0.0613781515355433,2.65118283521514e-05,2.65118283521706e-05,2.651182829027e-05,2.65118296897218e-05,0.0251903713304917,2.65118283518432e-05,0.000250275805240006,2.65118283521509e-05,2.65118282077704e-05,2.65118283520182e-05,2.65118283521706e-05,2.65118283521518e-05,0.0314359444041965,2.65118283521482e-05,2.65118283519712e-05,2.65118283521509e-05
"45",1.94607489359951e-05,0.00011376015980527,0.0838481960621094,0.042750970997772,0.16707442980798,3.45640991760555e-05,1.94607489793173e-05,0.0153701586747351,2.91904162908051e-05,0.00724374184605624,2.42844115092623e-05,0.169651141443906,1.94607489332252e-05,1.94607489359958e-05,0.139967223073695,1.94607489359936e-05,0.00115005051060682,0.00626407924187754,0.131286132517445,1.94607489350529e-05,1.94607489359853e-05,1.94607489232375e-05,1.94607489464447e-05,1.94607481951315e-05,0.0541862766390189,0.000157140148072826,1.94607489362348e-05,0.177000399149584,0.00271151606161183,0.000922676501156304
