,0,1,2,3,4
0,1.0,0.0,0.0,0.0,0.0
1,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.0,0.0
2,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0
3,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
4,0.5,0.5,0.0,0.0,0.0
5,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.0,0.09090909090909091
6,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0
7,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.0,0.07692307692307693
8,0.4166666666666667,0.3333333333333333,0.25,0.0,0.0
9,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0
10,0.75,0.125,0.0,0.0,0.125
11,1.0,0.0,0.0,0.0,0.0
12,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0
13,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0
14,0.5,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333
15,0.16666666666666666,0.75,0.08333333333333333,0.0,0.0
16,0.125,0.125,0.75,0.0,0.0
17,0.6785714285714286,0.14285714285714285,0.17857142857142858,0.0,0.0
18,0.25925925925925924,0.1111111111111111,0.6296296296296297,0.0,0.0
19,0.6923076923076923,0.15384615384615385,0.15384615384615385,0.0,0.0
20,0.7777777777777778,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555
21,0.4827586206896552,0.41379310344827586,0.06896551724137931,0.0,0.034482758620689655
22,0.05,0.25,0.7,0.0,0.0
23,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.0,0.07692307692307693
24,0.4,0.2,0.4,0.0,0.0
25,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0
26,0.75,0.125,0.125,0.0,0.0
27,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0
28,0.058823529411764705,0.29411764705882354,0.5882352941176471,0.0,0.058823529411764705
29,0.0,0.11764705882352941,0.8823529411764706,0.0,0.0
30,0.7083333333333334,0.20833333333333334,0.08333333333333333,0.0,0.0
31,0.05,0.85,0.1,0.0,0.0
32,0.6666666666666666,0.13333333333333333,0.0,0.0,0.2
33,0.08695652173913043,0.7391304347826086,0.17391304347826086,0.0,0.0
34,0.17391304347826086,0.43478260869565216,0.391304347826087,0.0,0.0
35,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.0,0.0
36,0.25,0.6666666666666666,0.041666666666666664,0.0,0.041666666666666664
37,0.5416666666666666,0.2916666666666667,0.125,0.0,0.041666666666666664
38,0.6923076923076923,0.2692307692307692,0.038461538461538464,0.0,0.0
39,0.6206896551724138,0.20689655172413793,0.10344827586206896,0.0,0.06896551724137931
40,0.0,0.23076923076923078,0.6538461538461539,0.0,0.11538461538461539
41,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
42,0.5,0.25,0.25,0.0,0.0
43,0.0,0.0,1.0,0.0,0.0
44,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857
45,0.6111111111111112,0.2777777777777778,0.0,0.0,0.1111111111111111
46,0.0,0.75,0.08333333333333333,0.0,0.16666666666666666
47,0.0,0.3076923076923077,0.6923076923076923,0.0,0.0
48,0.76,0.2,0.04,0.0,0.0
49,0.0,0.18181818181818182,0.8181818181818182,0.0,0.0
50,0.5909090909090909,0.22727272727272727,0.18181818181818182,0.0,0.0
51,0.0,0.2857142857142857,0.6785714285714286,0.0,0.03571428571428571
52,0.6521739130434783,0.17391304347826086,0.13043478260869565,0.0,0.043478260869565216
53,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.0
54,0.5909090909090909,0.2727272727272727,0.09090909090909091,0.0,0.045454545454545456
55,0.7307692307692307,0.15384615384615385,0.07692307692307693,0.0,0.038461538461538464
56,0.07142857142857142,0.35714285714285715,0.42857142857142855,0.0,0.14285714285714285
57,0.15789473684210525,0.21052631578947367,0.631578947368421,0.0,0.0
58,0.19047619047619047,0.3333333333333333,0.42857142857142855,0.0,0.047619047619047616
59,0.07142857142857142,0.07142857142857142,0.7857142857142857,0.0,0.07142857142857142
60,0.6538461538461539,0.19230769230769232,0.11538461538461539,0.0,0.038461538461538464
61,0.3333333333333333,0.36666666666666664,0.2,0.0,0.1
62,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0
63,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
64,0.0,0.2,0.8,0.0,0.0
65,0.75,0.125,0.125,0.0,0.0
66,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0
67,0.0,1.0,0.0,0.0,0.0
68,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0
69,0.8461538461538461,0.15384615384615385,0.0,0.0,0.0
70,0.75,0.0,0.08333333333333333,0.0,0.16666666666666666
71,0.08333333333333333,0.6666666666666666,0.25,0.0,0.0
72,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0
73,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0
74,0.16666666666666666,0.25,0.5,0.0,0.08333333333333333
75,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111
76,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285
77,0.5,0.0,0.5,0.0,0.0
78,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0,0.1111111111111111
79,0.0,0.18181818181818182,0.8181818181818182,0.0,0.0
80,0.6875,0.25,0.0625,0.0,0.0
81,0.6,0.2,0.2,0.0,0.0
82,0.47619047619047616,0.14285714285714285,0.38095238095238093,0.0,0.0
83,0.5185185185185185,0.37037037037037035,0.037037037037037035,0.0,0.07407407407407407
84,0.03571428571428571,0.25,0.7142857142857143,0.0,0.0
85,0.5555555555555556,0.14814814814814814,0.18518518518518517,0.0,0.1111111111111111
86,0.7037037037037037,0.2222222222222222,0.037037037037037035,0.0,0.037037037037037035
87,0.5769230769230769,0.19230769230769232,0.19230769230769232,0.0,0.038461538461538464
88,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0
89,0.5714285714285714,0.35714285714285715,0.0,0.0,0.07142857142857142
90,0.7368421052631579,0.21052631578947367,0.0,0.0,0.05263157894736842
91,0.0625,0.8125,0.0625,0.0,0.0625
92,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525
