"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34"
"0",2.4630024463834e-05,2.46300244630043e-05,2.46300244637829e-05,0.0127114271564468,2.46300244638395e-05,2.46300244638244e-05,2.46300244638327e-05,2.4630024476041e-05,2.46300244640241e-05,2.46300244638325e-05,2.46300244638074e-05,2.46300244638319e-05,6.65731461930973e-05,2.46300244638459e-05,0.292032948966156,2.4630024461368e-05,2.46300244638308e-05,2.46300244650854e-05,0.168300927773295,2.46300244783133e-05,2.46300244638165e-05,2.46300244638245e-05,0.0580636742296102,2.46300244638211e-05,0.0371697355236097,0.325606369153796,0.0165887376252491,2.46300244638311e-05,2.46300244612244e-05,2.4630024464586e-05,2.46300244638302e-05,0.0841543695742823,0.00468948623974414,2.46300244638328e-05,2.46300244638403e-05
"1",3.43128423975457e-05,3.43128423975533e-05,3.43128423975476e-05,3.43128423975522e-05,3.43128423963267e-05,0.0588715044899167,3.43128423483922e-05,0.0197422445200879,3.43128423975826e-05,4.04854478026809e-05,0.0116696940786088,0.00164691299034001,3.43128423975454e-05,0.000316753968709972,0.069767305528177,0.0430268299473482,3.43128423975539e-05,3.43128423975959e-05,0.0294148304308219,3.43128424125635e-05,0.0646126719605393,0.153766618557586,0.173848108550447,0.0884882003169796,0.00193405937196647,0.0901466163311442,0.106919941855472,3.43128423975574e-05,3.43128424025928e-05,3.43128423975262e-05,3.4312842398602e-05,0.0851695904909339,3.43128423975533e-05,3.4312842390417e-05,3.43128423975543e-05
"2",3.35781899529187e-05,0.285849853490482,5.75653187072245e-05,3.35781899526192e-05,0.0754613173262478,3.35781899526193e-05,3.35781900096354e-05,0.110299539085555,3.3578189952607e-05,0.0522891978078691,3.35781899526176e-05,3.35781899316705e-05,3.35781899526139e-05,0.138104441637366,0.0168733282556628,0.106052409977759,0.00292568382526124,3.35781899525929e-05,3.35781899526204e-05,0.00447874133862568,3.35781899526147e-05,3.35781899526221e-05,0.00231621431796538,0.0516965455172148,0.00134361785875025,3.35781899566407e-05,0.0521285974409236,0.00038657617981439,0.0535557755016621,0.0286128562537203,3.35781899526181e-05,3.35781899526374e-05,0.0010000531887837,0.0160304346383476,3.35781899526197e-05
"3",0.00995157440947505,0.150031062260472,1.684992326984e-05,1.68499232724043e-05,0.135667958935563,1.75409874688681e-05,1.6849923275239e-05,1.6849923271395e-05,1.68499232702607e-05,1.68499232692855e-05,1.68499232698388e-05,1.68499232637431e-05,3.79741634383951e-05,1.6849923269953e-05,0.0162049136326832,1.68499233264074e-05,1.68499232698424e-05,1.68499232515148e-05,0.0507626267992569,1.68499232343134e-05,0.268131010547779,1.68499232697971e-05,1.68499232604268e-05,1.6849923269832e-05,0.0656640304643091,1.68499232845636e-05,1.68499232698424e-05,0.303110059719476,1.68499215800547e-05,1.68499232698761e-05,1.68499232809157e-05,1.68499232695363e-05,1.68499232698381e-05,1.68499232699024e-05,1.68499232698437e-05
"4",0.0735836407934355,0.340937621534229,0.292020342165002,4.40013961504793e-05,2.37683436705217e-05,6.66383635073043e-05,2.37683436797491e-05,2.37683436705456e-05,2.37683436706105e-05,2.37683436705239e-05,0.0359535679229761,0.00209851522317255,0.0184620045277935,0.0355826508861947,2.37683436705002e-05,0.0188140414466864,0.0405104601675089,2.3768343670559e-05,0.121723265582987,2.37683436703178e-05,2.37683436705163e-05,2.37683436705391e-05,2.376834367053e-05,2.37683436705071e-05,2.37683436705253e-05,2.37683436720522e-05,3.79493565825373e-05,2.37683436705274e-05,2.37683436661941e-05,2.3768343670519e-05,2.37683436705205e-05,2.37683436705737e-05,0.0196571789249075,3.27548354499561e-05,2.37683436705221e-05
"5",0.0824681521489688,3.30991880353601e-05,3.30991880353615e-05,3.30991880353503e-05,0.0674251041967852,3.30991880353729e-05,0.053850354410913,0.054642571945176,3.3099188035189e-05,3.30991879748714e-05,3.30991880356829e-05,3.4871899585431e-05,3.30991880353488e-05,0.0158442890674808,3.30991880354231e-05,0.0126559551804205,0.0135789077379872,0.0527440006222066,3.30991880353783e-05,0.0989763576753647,0.000551376936170263,3.3099188035368e-05,0.230144257590132,0.0415493309930849,0.0934092106511281,3.30991880353272e-05,0.0319244393813336,3.30991880353268e-05,3.30991834691438e-05,3.30991880353655e-05,0.149571934995217,3.30991880360806e-05,3.30991880353737e-05,3.30991880359856e-05,3.30991880353654e-05
"6",3.46387734279419e-05,0.21786303852351,3.46387734279811e-05,3.46387734279431e-05,0.140823705718402,3.46387734279433e-05,0.0134790940984779,0.159103223140755,3.46387734278264e-05,0.00239584599724468,3.46387734279463e-05,0.00764996090082259,3.46387734279791e-05,0.00478570445836493,0.0528284350882132,0.0203088250166902,0.030538000047157,3.46387734279503e-05,3.46387734280297e-05,3.46387726526313e-05,3.46387734279445e-05,3.46387734279483e-05,3.46387734294156e-05,3.46387734279428e-05,0.00197050498278344,3.46387734302433e-05,3.4638773427943e-05,0.333880973092005,3.46387768718929e-05,3.46387734279402e-05,3.46387734279393e-05,3.46387734279445e-05,3.46387734279432e-05,0.0136106359174857,3.46387734279422e-05
"7",1.6999362847883e-05,0.10498384876917,0.259882166111703,1.69993628478819e-05,1.69993628442796e-05,1.69993628478838e-05,1.69993628426009e-05,1.69993628480061e-05,1.6999362847974e-05,1.69993628478825e-05,0.0678112662911057,0.0734820694413124,1.6999362847885e-05,1.69993628478738e-05,1.69993628478836e-05,0.0565748253861709,0.00271955107353471,0.0755116291183395,0.000183081729774667,0.000174543215518293,1.69993628478854e-05,1.69993628478618e-05,0.242451484169966,1.69993628478841e-05,0.0641137495775545,1.6999362847878e-05,0.0334032286407593,1.69993628478873e-05,1.69993617576683e-05,0.0183345704935399,1.69993628478753e-05,1.6999362847988e-05,1.69993628478839e-05,1.69993628429117e-05,1.69993628484141e-05
"8",3.33783731793768e-05,0.00786754417448547,0.191764275528092,3.33783731793766e-05,0.0075320116715757,0.00552159206699419,0.00496679251395812,0.0689499548801556,3.33783731794884e-05,3.33783731719538e-05,3.33783731793695e-05,3.33783731621118e-05,0.0924306776210656,3.33783731793977e-05,0.13667395803856,0.0689104415362267,3.33783731793796e-05,3.33783731794003e-05,5.76306814138371e-05,0.000158069927537153,6.62553885333012e-05,0.0370232525520423,0.213832943490163,0.0446161581604198,3.33783731793827e-05,3.33783731793946e-05,0.0333778206640455,3.33783731793766e-05,3.337837317795e-05,0.000703698888974686,0.0849794898717335,3.33783731794079e-05,3.33783731793746e-05,3.33783731796458e-05,3.3378373179376e-05
"9",3.3180724271734e-05,0.103412022766489,0.172338462662626,3.31807242550667e-05,0.0728688897344156,0.0722674719018201,3.31807243190019e-05,3.31807242668597e-05,0.0137464496270175,0.0461776663797162,3.31807242717396e-05,3.31807242017539e-05,3.31807242717307e-05,0.0182494710308196,3.31807242866757e-05,3.31807243209685e-05,3.31807242699856e-05,3.31807242703805e-05,3.31807242717129e-05,9.30159409160448e-05,0.224785059826455,0.0496272551013958,0.000152456998745412,3.31807242717321e-05,0.0331698687420106,0.0127445842232338,3.31807242717178e-05,0.097324514205033,0.0348201838110847,3.31807242717391e-05,5.49420772153196e-05,0.0468972806697956,0.000706331988547662,3.31807242912103e-05,3.31807242795396e-05
