,ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27,ct_28,ct_29,ct_30,ct_31,ct_32,ct_33,ct_34
21,0.0,0.0884936394302432,0.138133346777353,0.0,0.0,0.178332178268507,0.0,0.0,0.106929558973967,0.0,0.0,0.0,0.0,0.0811744499409362,0.0,0.0,0.0,0.0,0.175881680345472,0.0,0.0,0.0,0.0,0.0903245309194712,0.0,0.0,0.0,0.0,0.0,0.0,0.14073061534405,0.0,0.0,0.0,0.0
22,0.0,0.0628237132650229,0.223855839525648,0.0,0.0,0.0,0.0,0.15734745770304,0.0,0.0,0.0,0.0,0.0,0.0,0.0712973097662278,0.0,0.0,0.149678312346035,0.100830300699085,0.0,0.0,0.123854814265074,0.0,0.0,0.0,0.110312252429868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.199311671277957,0.0,0.0,0.075592027449945,0.0,0.0706616620443007,0.0,0.0,0.0,0.104655809822121,0.236295217474328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975860546975314,0.0,0.0,0.0,0.0,0.0,0.0,0.215897557233817,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.111523393828013,0.0675657225765188,0.0,0.387462387620601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933386671542002,0.0,0.0,0.0,0.0564381527280507,0.0,0.0,0.0,0.0,0.283671676092616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.157613998785301,0.0,0.0,0.0,0.0,0.0,0.251245859765044,0.0,0.0778776155130589,0.0,0.0,0.0,0.0,0.0,0.0,0.200549842967357,0.0,0.0,0.256731660519242,0.0559810224499973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0827412538579495,0.0,0.0,0.107388741737444,0.0,0.0835367945502697,0.0,0.0,0.0,0.192384326568859,0.0,0.0,0.0,0.100428949723744,0.0667912508704323,0.0,0.0823457179590365,0.0716256705726442,0.0,0.0,0.0,0.212757294159621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.478493681441629,0.0,0.0,0.169429527482271,0.0947280168490265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904400225423586,0.0,0.0,0.0,0.166908751684716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0760198257252186,0.0,0.0,0.0,0.0,0.0,0.28831900605772,0.0,0.0,0.163492606073929,0.0,0.0,0.0,0.0,0.0,0.0,0.0982981308011888,0.0,0.0,0.0,0.373870431341944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.094315961841988,0.0,0.134434656691822,0.0,0.0,0.0,0.305498551207011,0.0942059814023599,0.0,0.0,0.0935079148825525,0.0,0.0,0.0,0.0,0.0,0.0,0.110518358139481,0.0,0.0,0.100834781147368,0.0,0.0666837946874163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0886733801983317,0.0,0.0619679118462115,0.0,0.0,0.140469486670002,0.18990610884007,0.141557749783957,0.0,0.0,0.0760226960716651,0.0,0.0,0.0732253442688375,0.0,0.0,0.0,0.228177322320925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.225596644509013,0.0,0.073533466783798,0.0844748675252996,0.0,0.0881747219630274,0.0,0.0,0.0,0.0713457354170408,0.0,0.0,0.085949948840258,0.130047410644196,0.0,0.0703148481932357,0.0977965295423026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727658265818288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.266377837156069,0.0,0.0,0.0,0.0,0.106544523021314,0.0,0.0,0.0,0.0,0.0,0.0,0.121001071836941,0.280856450822515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225220117163161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0855902903122012,0.0,0.0,0.0619721052997205,0.127681159765154,0.0,0.207061409893211,0.0,0.0,0.0,0.0,0.0683013531948507,0.0,0.0,0.0932888423044524,0.0,0.0,0.0,0.0,0.0,0.130308625219808,0.0,0.0,0.0,0.0,0.147100730708598,0.0,0.0,0.0,0.078695483302003,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.109050951954567,0.0,0.0,0.29037247046358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14377720325771,0.0,0.0,0.181135455075508,0.0,0.0,0.113623366672824,0.0859722468122553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760683057635555,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0723667931266275,0.0,0.0884581057756595,0.161867521918032,0.0,0.377812224486153,0.0,0.0,0.0,0.0,0.0,0.0,0.193164824724502,0.106330529969026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.133466708794439,0.251618887109977,0.0,0.0825089878927356,0.0,0.0,0.0,0.0,0.142773379335866,0.0,0.0710511666576386,0.113118581709793,0.0,0.0,0.0,0.0,0.0,0.205462288499551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.101499089088172,0.0,0.0,0.242551561781608,0.0,0.0710249212059842,0.0,0.0,0.0,0.25688316985581,0.0,0.0,0.164612180551896,0.0932878618290138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701412156875164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.098956038391568,0.0,0.0,0.0,0.2353901441501,0.0,0.204286100797101,0.0,0.0,0.0,0.0,0.0,0.120736800398605,0.0,0.0,0.0,0.086618055863787,0.0,0.0,0.254012860398839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.166940663639476,0.0,0.0,0.18258372145248,0.0793513404543894,0.10070009807333,0.0,0.0,0.0,0.119220420686532,0.0,0.0,0.0724986062193818,0.0919391804241932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112111687203598,0.0,0.0,0.0,0.0,0.0746542818466196,0.0,0.0,0.0,0.0
40,0.0,0.0,0.283301043573792,0.0,0.0,0.123202932394077,0.0,0.234695080089359,0.0,0.0,0.0,0.0,0.0,0.0,0.106598082844911,0.164041927480439,0.0,0.0,0.0,0.0,0.0,0.088160933617422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0763693448823733,0.0,0.0,0.249712609458934,0.0,0.0746843356503025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291222648568053,0.124246379560154,0.0,0.0,0.0,0.111155062815349,0.0726096190648338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.153858163205049,0.0,0.355794632932157,0.0,0.0,0.0,0.0924860175250643,0.0,0.0,0.0,0.0,0.0,0.39786118633773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
