,ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
39,0.0,0.113559187477684,0.321999202348522,0.0576550682487563,0.132003944290885,0.118975088548348,0.0,0.0,0.0,0.129028293463474,0.126779215622331,0.0,0.0,0.0,0.0
40,0.0,0.131988289536054,0.293089511565558,0.330223134772688,0.0,0.180170756498187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645283076275125,0.0
41,0.0,0.0,0.275021155118251,0.130716785357288,0.0,0.327167411008863,0.0,0.0,0.0,0.0,0.0,0.173742022956243,0.0,0.0933526255593557,0.0
42,0.0,0.0,0.426222712741288,0.0,0.0,0.458061706560381,0.0,0.0,0.0564970005015523,0.0592185801967785,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.447673309517708,0.0,0.0,0.481582260938247,0.0,0.0,0.0,0.0,0.0,0.0,0.0707444295440445,0.0
44,0.0748569406916153,0.102959902662691,0.44187433030896,0.0,0.193488364234621,0.0,0.0,0.0,0.186820462102113,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0785950039025319,0.10532265780128,0.415922691361684,0.16980701890342,0.0,0.0,0.0844441865864033,0.0,0.0,0.0543876639006945,0.0,0.0,0.0,0.0915207775439866,0.0
46,0.0,0.0875621125900922,0.371879222215493,0.0831129885325392,0.140061885563122,0.109175897544562,0.0,0.108252204702112,0.0,0.0999556888520796,0.0,0.0,0.0,0.0,0.0
47,0.0699088213947257,0.0,0.194433884728479,0.171755744072218,0.0,0.0773011740934304,0.0594904935525564,0.162452381982019,0.0,0.264657500176572,0.0,0.0,0.0,0.0,0.0
48,0.166956857052234,0.0,0.234444084610965,0.0,0.0,0.092584959745889,0.153114885997664,0.0,0.162562935700985,0.190336276892262,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.27019230174379,0.24714190756012,0.141667665865848,0.0941388353195974,0.0,0.0676949456899641,0.0,0.0,0.105685473125295,0.0,0.0,0.0734788706953859,0.0
50,0.0,0.144704469999494,0.484191273517655,0.0,0.0,0.0981682089633212,0.14070708419318,0.0,0.0,0.05868848073748,0.0735404825888688,0.0,0.0,0.0,0.0
51,0.0,0.0,0.257997859008416,0.0837928786021888,0.127898865708926,0.126832015357432,0.0,0.0,0.149182075145129,0.0688411550218243,0.126278436354058,0.0,0.0591767148020265,0.0,0.0
52,0.0,0.0,0.195661983990232,0.100577325516587,0.0662241851494823,0.0987947281210142,0.0742538469276564,0.0,0.063106276360473,0.197800461234375,0.077600891579402,0.0,0.0,0.0,0.125980301120778
53,0.0,0.0,0.0658488292431996,0.0,0.137587002521764,0.0571634978543142,0.0,0.0,0.0538426887337706,0.0765787795869757,0.0531973645448325,0.0,0.181649950344436,0.0744644681156918,0.299667419055016
54,0.0690312021883231,0.080966142617666,0.301032577509963,0.0630310729755146,0.0,0.155920161982755,0.0,0.0864797701440879,0.0,0.24353907258169,0.0,0.0,0.0,0.0,0.0
55,0.21812839935641,0.0624078724824155,0.0,0.162610600234631,0.0938902384888362,0.124217684176403,0.0,0.0,0.0,0.245640218746071,0.0,0.0,0.0,0.0931049865152339,0.0
56,0.0,0.0,0.475708594078453,0.271095844151185,0.0,0.135482333515414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117713228254948,0.0
57,0.188433779011122,0.0,0.0,0.257873912155841,0.0710687777220597,0.114928348425206,0.0929344079045072,0.0,0.161209906421741,0.113550868359522,0.0,0.0,0.0,0.0,0.0
58,0.089797597298026,0.0543821673409422,0.311119449680938,0.236191038196444,0.0708272267662027,0.058231163860611,0.0,0.0,0.0,0.0,0.126100736674429,0.0,0.0,0.0533506201824071,0.0
59,0.0,0.0853072120309337,0.0,0.207055168325532,0.0,0.209121243284047,0.233916672379552,0.0,0.0,0.0,0.264599703979935,0.0,0.0,0.0,0.0
60,0.106977369436301,0.0,0.254105730442445,0.101183531133083,0.0,0.245897133679477,0.0614813840652665,0.0,0.0,0.134813969604423,0.0955408816390045,0.0,0.0,0.0,0.0
61,0.0,0.0,0.173801416334709,0.166821345095596,0.0,0.0,0.0,0.0836308605884429,0.185948053260678,0.136427092964776,0.0,0.0,0.0690929695892132,0.0,0.184278262166586
62,0.0931581373132652,0.0807748041284202,0.075922419490384,0.300798357285049,0.0,0.0,0.0,0.0,0.0895324075682962,0.278155604028957,0.0,0.0,0.0,0.0816582701856285,0.0
63,0.237632083524976,0.0,0.0,0.0,0.0,0.22478112093033,0.209475108246221,0.0,0.102220719588301,0.1199468833796,0.0,0.0,0.105944084330572,0.0,0.0
64,0.0,0.0,0.323131782210045,0.569062234526622,0.0,0.0,0.0,0.0,0.0,0.0,0.107805983263333,0.0,0.0,0.0,0.0
65,0.115067884193477,0.237012109670436,0.330841670776142,0.0,0.0,0.111880980101228,0.0,0.0,0.205197355258718,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0616360777803628,0.554610485034839,0.0,0.0,0.279757466266217,0.0,0.0,0.0,0.103995970918581,0.0,0.0,0.0,0.0,0.0
67,0.14236859434638,0.0,0.214560511798338,0.0,0.0,0.0,0.0,0.0,0.0798491421570218,0.509058343193995,0.0,0.054163408504266,0.0,0.0,0.0
68,0.0,0.187457495313661,0.448259920889922,0.0,0.0,0.0,0.0,0.0,0.088834854564825,0.275447729231592,0.0,0.0,0.0,0.0,0.0
69,0.074505921545249,0.088153634456611,0.436312583845004,0.0,0.0,0.0,0.21093885153109,0.0578397348276907,0.0530744638842464,0.0791748099101089,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.18102112798782,0.0,0.10153158852396,0.131246247467407,0.0,0.247039365968036,0.191043973997475,0.0953126391948767,0.0,0.0,0.0528050568604258,0.0
71,0.0,0.0,0.23923814873418,0.0863220957409378,0.0,0.222505971767849,0.0,0.0607542481703461,0.0,0.3090911350636,0.0820884005230862,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.232606104233881,0.186015507053085,0.266134739508513,0.0,0.0,0.0,0.0,0.209705035176431,0.0,0.0,0.105538614028091,0.0
73,0.0,0.0,0.27343404315671,0.0,0.0,0.103011492804338,0.108990435666163,0.0,0.0,0.358801541236403,0.155762487136385,0.0,0.0,0.0,0.0
74,0.119777100877288,0.0,0.060320749157681,0.610062691240563,0.0,0.0,0.0,0.0,0.0,0.0875835054824186,0.122255953242049,0.0,0.0,0.0,0.0
75,0.0,0.15998057933665,0.108742618343729,0.0,0.307378715072588,0.152410831214673,0.0,0.0,0.0,0.27148725603236,0.0,0.0,0.0,0.0,0.0
76,0.0971098147951992,0.106624177852587,0.609377035999742,0.0,0.0,0.0,0.0592862801638928,0.0,0.0,0.0,0.0,0.0,0.127602691188579,0.0,0.0
77,0.0769082633255974,0.0,0.0,0.0,0.0,0.0926560994945799,0.0,0.0,0.0,0.461664267552044,0.368771369627779,0.0,0.0,0.0,0.0
78,0.0,0.0,0.720284659505796,0.0,0.0,0.108108534759202,0.0,0.0,0.0,0.0865709088410098,0.0,0.0,0.0850358968939915,0.0,0.0
79,0.0,0.0,0.0,0.0772196256772165,0.0,0.1087417493148,0.133471928451238,0.105336945950954,0.0,0.414397196625439,0.160832553980353,0.0,0.0,0.0,0.0
80,0.0,0.0,0.342949839745038,0.0,0.0991505769052629,0.0915736428095565,0.0,0.0,0.154448415970693,0.167577304428031,0.0,0.0833329413752892,0.0609672787661288,0.0,0.0
81,0.0,0.163589248995507,0.19761428241268,0.0,0.105150586128789,0.0750762773537232,0.0603811922117211,0.0599936152315975,0.0,0.140779482528841,0.0,0.0,0.0,0.197415315137141,0.0
82,0.191562739895842,0.0,0.228815104595784,0.0,0.0701151547848821,0.435025201611407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744817991120857,0.0
83,0.0,0.0648375224987021,0.378430519583905,0.0,0.0,0.0673608148970523,0.0,0.0,0.186677603858182,0.302693539162159,0.0,0.0,0.0,0.0,0.0
84,0.0600623710477942,0.0,0.243611451337863,0.137910279430566,0.0795805576950167,0.191823103738847,0.0601571946734145,0.0731737518788665,0.0,0.153681290197633,0.0,0.0,0.0,0.0,0.0
85,0.117139938151577,0.0,0.298088318732735,0.0,0.173641343712509,0.31737452049438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937558789087985,0.0
86,0.0,0.135029290831324,0.440717168729398,0.0,0.162974960250302,0.0788059815453109,0.0,0.0,0.0,0.0,0.105126055183738,0.0,0.077346543459927,0.0,0.0
87,0.0874399093357723,0.100000962973625,0.205064220648324,0.0,0.185444117948699,0.0,0.134401351800744,0.116080702827338,0.0,0.116456333003274,0.0,0.0551124014622245,0.0,0.0,0.0
88,0.0,0.107005677649862,0.355619889082316,0.0,0.0,0.0,0.105838882681469,0.156711621879439,0.0,0.0,0.0997581172759794,0.0,0.0710216052797719,0.104044206151163,0.0
89,0.0918702748330134,0.0,0.483859669257438,0.122687495398876,0.140948628299836,0.0758047375641015,0.0,0.0848291946467354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0948464383881715,0.112364328922555,0.286428197533642,0.0872218986287437,0.0,0.149099772102541,0.0,0.0,0.106821026498591,0.0820424802425801,0.0,0.0,0.0811758576831755,0.0,0.0
91,0.195070133547641,0.170977695220816,0.149977773868853,0.0,0.0,0.137691681208776,0.0,0.0753682955067066,0.160136029150245,0.110778391496962,0.0,0.0,0.0,0.0,0.0
92,0.0,0.14852995206425,0.314698609701302,0.37314000732391,0.0,0.0,0.0,0.0,0.0,0.163631430910538,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0969410730850414,0.139036514692968,0.0904298461262554,0.242358156321761,0.0,0.0899744308055419,0.0,0.0,0.21644510698012,0.0,0.0,0.0609601174018153,0.0638547545864973,0.0
94,0.436785275789934,0.0,0.225068081411633,0.0,0.116293638522103,0.0,0.0,0.0,0.0,0.0789317940021531,0.142921210274177,0.0,0.0,0.0,0.0
95,0.0,0.195774482494312,0.107283941661012,0.0,0.0682545241274853,0.189490700768309,0.0937333495219067,0.0,0.0,0.155556103229935,0.0,0.0,0.103015974103858,0.0868909240931818,0.0
96,0.0980750916617432,0.0870956983075369,0.0,0.112092661177546,0.0,0.10324661052009,0.154088103088751,0.0,0.0,0.0867064427496628,0.0,0.0,0.15340796945974,0.0780180566455928,0.127269366389337
97,0.115624516219968,0.161883793604592,0.191784107576382,0.173808330301825,0.106867696929425,0.144781902265656,0.0,0.0,0.0,0.0,0.0,0.105249653102152,0.0,0.0,0.0
98,0.0825995711837406,0.157891790067685,0.137166161040696,0.0,0.0,0.124877069296234,0.126673530814999,0.0,0.0638124153902279,0.231846090135957,0.0751333720704603,0.0,0.0,0.0,0.0
99,0.0598098641879272,0.0,0.420364267740726,0.0,0.128319380250967,0.248689743760861,0.0,0.0,0.0,0.142816744059519,0.0,0.0,0.0,0.0,0.0
100,0.0,0.149617505998378,0.37023519513671,0.091667187537378,0.177974030404061,0.210506080923473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.192845586468991,0.145625451298731,0.0,0.0,0.0,0.128331881071057,0.0676080623667897,0.0,0.0,0.465589018794431,0.0,0.0,0.0,0.0,0.0
102,0.225515833223765,0.0906330863596751,0.225085476399139,0.23435721840847,0.0,0.109424909130884,0.114983476478067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.313640382762113,0.226391034932082,0.140470536596264,0.0,0.0,0.0,0.0,0.0,0.0,0.319498045709541,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0879120401185221,0.21702766511419,0.0,0.17898853733759,0.352492704028843,0.0,0.0,0.0,0.101874775219073,0.0,0.0,0.0617042781817818,0.0,0.0
105,0.155018895271082,0.110239778489802,0.246150536005277,0.0,0.156725774670601,0.202832022583997,0.0,0.0,0.0,0.129032992979241,0.0,0.0,0.0,0.0,0.0
106,0.0626101403609493,0.0,0.224149908649658,0.0,0.0,0.154467829572694,0.189855913974741,0.0,0.0,0.200239632784254,0.0660238653253238,0.0,0.102652709332379,0.0,0.0
107,0.0594407066826403,0.0,0.442293880250577,0.149822209067586,0.0662541844467321,0.0968182963529111,0.185370723199554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.134698382123992,0.0,0.233450828095318,0.105366163637601,0.173347703967394,0.0899969631561792,0.0641107317578891,0.0,0.0,0.199029227261627,0.0,0.0,0.0,0.0,0.0
109,0.306789835099316,0.0,0.0,0.0,0.103534730743499,0.35788385271935,0.155880560834867,0.0,0.0,0.0,0.0759110206029679,0.0,0.0,0.0,0.0
110,0.0,0.0,0.575068133100624,0.0,0.0,0.13582239122329,0.136300986348217,0.0,0.0,0.152808489327869,0.0,0.0,0.0,0.0,0.0
111,0.124702138822341,0.167182866893835,0.305986899359299,0.0,0.0,0.0,0.102100423068748,0.0561608233766978,0.0,0.0859868386958476,0.0745881578718318,0.0,0.083291851911399,0.0,0.0
112,0.0876010253245407,0.0979911163910765,0.147826750600387,0.0,0.0,0.0685612794524439,0.0,0.0,0.0,0.100733511433716,0.062862250357263,0.0,0.137576404897166,0.100422021354086,0.19642564018932
113,0.0,0.0,0.275341147205528,0.0,0.0,0.0,0.318975318392111,0.105204584324942,0.0,0.0,0.23151640179821,0.0,0.0,0.0689625482792085,0.0
114,0.0,0.396982299960548,0.0,0.0,0.072665574873905,0.0851012386453048,0.107262879815672,0.175284727787883,0.0821235395010913,0.0805797394155956,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0561106609514893,0.153443164312799,0.164681184729732,0.0,0.351752842321094,0.0,0.0,0.0,0.0,0.21704475760513,0.0,0.0,0.0569673900797569,0.0
116,0.0,0.0,0.152712814850958,0.376274619829312,0.0,0.0,0.0,0.0,0.0,0.0,0.365465063037809,0.0,0.0,0.105547502281921,0.0
117,0.239198997437058,0.0,0.247147807599192,0.302397524184938,0.0,0.211255670778812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0997294863636923,0.0,0.537633780045131,0.0,0.0571954859969503,0.0,0.115891811639826,0.0830072928996629,0.0,0.0,0.0,0.106542143054738,0.0,0.0,0.0
119,0.254583035860868,0.131990042305043,0.0777721527344719,0.0,0.0,0.179580037255759,0.0812875307972432,0.0,0.0834198073474779,0.134492868424566,0.0,0.0,0.0,0.056874525274571,0.0
120,0.0,0.14140404901171,0.435537251564281,0.0,0.0,0.301341162143596,0.0,0.0,0.0,0.0,0.121717537280412,0.0,0.0,0.0,0.0
121,0.152339992972345,0.0,0.0,0.0,0.0,0.0,0.371182196185899,0.0,0.0,0.347576492276791,0.0,0.0,0.0,0.128901318564964,0.0
122,0.0,0.122095692540831,0.253444346467391,0.117666281874604,0.0,0.0,0.127317242978296,0.0,0.0678529198638058,0.249665164405614,0.0,0.061958351869458,0.0,0.0,0.0
123,0.0,0.0920342445867921,0.144183480422545,0.0,0.0,0.348334643033202,0.0,0.0,0.0552805937599922,0.153557335910245,0.0939771353687094,0.0,0.112632566918515,0.0,0.0
124,0.288493031181388,0.0886828944721321,0.318780516060757,0.0618416540242956,0.0,0.0,0.0,0.0,0.0,0.069523230649042,0.0973542901507223,0.0,0.0,0.0753243834616631,0.0
125,0.0,0.14698037253693,0.0859389066404299,0.0,0.111089874325609,0.362701429844667,0.0,0.208249256925043,0.0,0.0,0.0850401597273214,0.0,0.0,0.0,0.0
126,0.081118969503472,0.0,0.436513146920954,0.152201757581076,0.139004797785353,0.124703349116197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0664579790929476,0.0
127,0.0,0.0,0.0,0.487662395949996,0.124806897894054,0.0565225457628081,0.0,0.0,0.0,0.16239150719282,0.0,0.0565497396844002,0.0,0.112066913515921,0.0
128,0.163918198316559,0.14184804058152,0.417759791166996,0.0,0.0,0.0907279201920933,0.0,0.0,0.0,0.12481454160715,0.0,0.0,0.0,0.0609315081356821,0.0
129,0.0,0.0,0.258077970221372,0.127143709194597,0.0,0.139512954178032,0.0,0.0,0.17024758811654,0.126220856707537,0.105367184289472,0.0734297372924502,0.0,0.0,0.0
130,0.0,0.0,0.422614024999181,0.424275943992773,0.0,0.153110031008046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0610149516974596,0.119817130479916,0.347977808264963,0.153049325832929,0.0,0.251457999556719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666827841680137,0.0
132,0.0,0.0,0.10269799816178,0.0,0.0,0.0,0.0,0.0,0.267593095093924,0.570083469243873,0.0596254375004235,0.0,0.0,0.0,0.0
133,0.0,0.0,0.382076725757552,0.0,0.12494094893439,0.0,0.0,0.0,0.134331708877677,0.292074347387409,0.0,0.0665762690429702,0.0,0.0,0.0
134,0.0,0.125016627266518,0.128883092770387,0.0,0.0,0.440302757365828,0.0,0.0,0.0806211200063654,0.0,0.225176402590902,0.0,0.0,0.0,0.0
135,0.169108191736028,0.0799950178030058,0.15399419042273,0.0,0.0,0.099683360971138,0.124876329011313,0.0,0.159494851259791,0.212848058795994,0.0,0.0,0.0,0.0,0.0
136,0.0,0.191794289182362,0.0959291270932292,0.203199222450104,0.243966698827311,0.0635305718184838,0.0564041905795003,0.14517590004901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.244937298474597,0.0,0.241304636272479,0.191134260878418,0.0,0.0547178211085898,0.0,0.0696392106185677,0.0927726413483447,0.105494131299003,0.0,0.0,0.0,0.0,0.0
138,0.191553414421401,0.0890648596767651,0.186880909793537,0.0,0.157258627150292,0.223509356930769,0.0,0.0,0.0,0.0943631812265872,0.0573696508006481,0.0,0.0,0.0,0.0
139,0.0570967064007664,0.0753154714110217,0.131971624277516,0.0,0.0565306484738093,0.0972267869134222,0.0,0.0539823444461335,0.175078105872575,0.221676116081639,0.0549820202818565,0.0,0.0,0.0761401758412597,0.0
140,0.143687300997767,0.0,0.206841990229443,0.0,0.124277534952773,0.269835781054688,0.0,0.0,0.0,0.0703262831218405,0.0907388208777902,0.0,0.0,0.0942922887656978,0.0
141,0.104869048881701,0.0867457438654181,0.0,0.0,0.0,0.0,0.206860806702068,0.0,0.0,0.337948105205978,0.0,0.0,0.0,0.263576295344835,0.0
142,0.0776255617742712,0.0,0.0,0.107835201007983,0.137727244947239,0.0,0.229995975611452,0.0,0.0,0.0,0.0,0.0,0.0,0.446816016659055,0.0
143,0.151120786880462,0.111358876115793,0.287362180303765,0.154752789830379,0.0924546996229706,0.0,0.0,0.092186136026945,0.0,0.110764531219684,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0911777109730233,0.438571544137242,0.0,0.0,0.0,0.0888278665287173,0.0,0.0,0.0,0.0,0.0,0.381422878361017,0.0,0.0
145,0.192071942949657,0.0596497270234995,0.124948950583962,0.208515081445616,0.0,0.18028502564592,0.0,0.0,0.0,0.0,0.0,0.158224150420555,0.0,0.0763051219307902,0.0
146,0.153554525330532,0.120879585549292,0.102360879592899,0.148459448492456,0.0,0.0,0.146512083183427,0.0659271455431812,0.0,0.0,0.0,0.0,0.094786514267667,0.102888984994944,0.0646308330456015
147,0.0921687865421405,0.0,0.141579253466672,0.0,0.0888587054784723,0.313692252508985,0.0,0.0,0.166528811192056,0.134965483743975,0.0622067070676989,0.0,0.0,0.0,0.0
148,0.156707696741698,0.0,0.148807826754936,0.081663035820929,0.222110176672129,0.193737657300372,0.0636876787449126,0.0,0.0,0.133285927965023,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.346953246737927,0.0928778749599335,0.0,0.075693245848638,0.111830276884939,0.0,0.187862183712135,0.0,0.0,0.0,0.184783171856428,0.0,0.0
150,0.128280592825519,0.0864844185653071,0.182853895041851,0.136525332860504,0.0,0.0,0.0589874586394899,0.114847901706151,0.11998527320867,0.0,0.0615721557232655,0.0,0.0,0.110462971429242,0.0
151,0.0622328517195118,0.0,0.294279144054355,0.0541591734301325,0.250882215801993,0.0740806204536924,0.0,0.0,0.0656081490836454,0.071895088326367,0.0,0.0,0.0657584936596004,0.0611042634707025,0.0
152,0.0,0.0682816871225922,0.0,0.0,0.164504802611968,0.420257811516549,0.109458316374574,0.0,0.0,0.0722542335761296,0.0881601358932947,0.0,0.0,0.0770830129048921,0.0
153,0.0665783065969262,0.0,0.444239853112253,0.205523766856775,0.128053868845521,0.0,0.0653750477163762,0.0,0.0,0.0,0.0,0.0,0.0,0.0902291568721477,0.0
154,0.144417111540375,0.0,0.339671511994686,0.129959390505075,0.139018940480367,0.0,0.0,0.0,0.0709815169551376,0.0,0.0632493646728577,0.112702163851502,0.0,0.0,0.0
155,0.0,0.0803874082892936,0.0580319496115122,0.0,0.101097718435337,0.299252649946453,0.245913162639493,0.0,0.0,0.156018594421419,0.0,0.0,0.0,0.0592985166564915,0.0
