,0,1,2,3,4
0,0.8,0.2,0.0,0.0,0.0
1,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.0,0.0
2,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.0,0.0
3,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
4,0.5,0.5,0.0,0.0,0.0
5,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.0,0.18181818181818182
6,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0
7,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.0,0.0
8,0.4166666666666667,0.3333333333333333,0.25,0.0,0.0
9,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
10,0.375,0.375,0.25,0.0,0.0
11,0.5,0.0,0.5,0.0,0.0
12,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0
13,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.0,0.09090909090909091
14,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.0,0.08333333333333333
15,0.25,0.5416666666666666,0.16666666666666666,0.0,0.041666666666666664
16,0.125,0.375,0.4166666666666667,0.0,0.08333333333333333
17,0.25,0.17857142857142858,0.5,0.0,0.07142857142857142
18,0.37037037037037035,0.18518518518518517,0.4074074074074074,0.0,0.037037037037037035
19,0.2692307692307692,0.23076923076923078,0.5,0.0,0.0
20,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.0,0.0
21,0.3103448275862069,0.3103448275862069,0.27586206896551724,0.0,0.10344827586206896
22,0.35,0.4,0.25,0.0,0.0
23,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.0,0.0
24,0.2,0.4,0.4,0.0,0.0
25,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0
26,0.375,0.375,0.125,0.0,0.125
27,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0
28,0.23529411764705882,0.5294117647058824,0.23529411764705882,0.0,0.0
29,0.11764705882352941,0.35294117647058826,0.47058823529411764,0.0,0.058823529411764705
30,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.0,0.041666666666666664
31,0.25,0.35,0.4,0.0,0.0
32,0.3333333333333333,0.26666666666666666,0.4,0.0,0.0
33,0.21739130434782608,0.4782608695652174,0.30434782608695654,0.0,0.0
34,0.17391304347826086,0.30434782608695654,0.4782608695652174,0.0,0.043478260869565216
35,0.26666666666666666,0.3333333333333333,0.4,0.0,0.0
36,0.20833333333333334,0.3333333333333333,0.3333333333333333,0.0,0.125
37,0.4583333333333333,0.2916666666666667,0.25,0.0,0.0
38,0.5384615384615384,0.2692307692307692,0.19230769230769232,0.0,0.0
39,0.3793103448275862,0.27586206896551724,0.27586206896551724,0.0,0.06896551724137931
40,0.23076923076923078,0.34615384615384615,0.38461538461538464,0.0,0.038461538461538464
41,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.0,0.08333333333333333
42,0.25,0.5,0.25,0.0,0.0
43,0.0,0.0,1.0,0.0,0.0
44,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0
45,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.0,0.05555555555555555
46,0.25,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333
47,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.0,0.0
48,0.24,0.4,0.28,0.0,0.08
49,0.045454545454545456,0.4090909090909091,0.5,0.0,0.045454545454545456
