"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"10",0.00306628072128753,3.55711243309904e-05,0.132437777242874,0.130342473513503,3.55711243295544e-05,3.5571124329558e-05,3.5571124329552e-05,0.0151362486042622,3.55711243295568e-05,0.158610779071081,0.38233822857721,3.55711243295526e-05,3.55711243295545e-05,3.55711243295325e-05,0.000246333413304763,3.55711243689098e-05,3.55711243295775e-05,3.55711243295266e-05,3.55711243295577e-05,0.17721716974286,3.55711243295532e-05,3.55711243223467e-05,3.55711243295592e-05,3.55711243112718e-05,3.55711243295551e-05
"11",0.100213358459961,0.358732559651406,0.0996383255819927,2.80321935713729e-06,0.0020348173383222,2.80321935701368e-06,2.80321935697595e-06,0.000134873144670905,2.80321935693002e-06,2.80322288748403e-06,2.80321935700006e-06,0.16133353697757,0.0355271452428941,2.80321935699782e-06,2.80321935698051e-06,0.00337054078930276,2.80321935699506e-06,2.80321935690205e-06,2.80321935699289e-06,0.238969991304954,2.80321832281363e-06,2.80321603501489e-06,2.80321935713511e-06,2.80321939683157e-06,2.80321935698323e-06
"12",0.0131619832474391,0.0103333696072334,0.126026541793746,0.0544150841771055,0.00168134024727578,3.20623505476113e-05,3.20623505476013e-05,3.2062350547555e-05,0.409446600082404,3.20623505189187e-05,3.20623505587392e-05,0.0206378571682268,3.20623505476012e-05,3.20623505475817e-05,3.20623505322058e-05,3.20623504459426e-05,3.20623505476359e-05,0.318643345402353,0.0450898100805177,3.20623516786996e-05,3.20623505476159e-05,3.20623505867432e-05,8.31329344490064e-05,3.2062350547603e-05,3.20623505476014e-05
"13",3.29424002882383e-05,0.118342166636626,3.29424002882352e-05,5.01522497763357e-05,0.0563851632351316,3.29424002882341e-05,3.29424002882985e-05,0.221900729098406,0.000219760569657064,0.00670702155890931,0.193678931550001,0.0517695368835775,3.29424002810663e-05,3.29424002882243e-05,3.29424003043803e-05,3.29424002589136e-05,0.108041518790441,0.186057823124276,0.0261759967710422,0.0294234272195103,3.29424002882323e-05,0.000852463509213582,3.29424002882236e-05,3.29424002825607e-05,3.29424002882352e-05
"14",0.0125716413604511,0.0672614540078169,0.0390286029399341,0.103702490703717,0.0035857659587441,1.60745185965628e-05,0.0092528597290346,0.1452304341981,1.60745185965611e-05,0.00358437395431542,1.60745185965622e-05,0.0108499157710773,0.0408238985253705,1.60745185965607e-05,0.0218778402283649,0.127671331494296,0.0439596329505618,0.113457284616338,0.223262844819998,0.0136757978234184,0.0200752347685204,1.60745197653432e-05,1.60745185965555e-05,1.60745185972298e-05,1.60745185965613e-05
"15",0.00627854016750265,0.0392502265904573,1.63861688244698e-05,0.00292448800058966,0.00895786582155139,1.63861688260603e-05,0.0242942448412727,0.327292179567923,0.0217369521092613,0.00237262858233464,0.0736401256716753,0.0200045830388198,0.0039335075375443,0.0840007055179964,0.0468831982663691,0.0440260116273573,0.0449601907447754,0.194473959314753,1.63861688223572e-05,1.63861688223576e-05,0.00306849686865739,1.63861690975376e-05,0.0517873925491183,1.63861688293667e-05,1.63861688190351e-05
"16",6.69396549014249e-05,0.0486558207220756,0.018678440538637,6.69396549014277e-05,0.020577095567252,0.00351572885613937,6.69396549014246e-05,0.0413020200449264,0.200723606020181,0.0470452921671056,0.0217288807765892,0.139575972553125,0.00546947248695787,0.0409438903928268,0.00233583894068389,0.0911486798778431,0.0783362504042702,0.0293111353146301,0.0682899611530489,0.140473991281727,0.000191018524106712,6.69396548917632e-05,6.6939654901422e-05,0.00129526644847481,6.69396549014246e-05
"17",0.00126235738000747,0.0810725606562398,0.0241071576501052,0.160622806537168,0.0574629672921058,6.76339487623615e-05,0.0312343619301318,0.0586193218554904,0.0455829771041502,0.0938277435677188,0.000682159968231706,0.182540084951987,0.000599027341041935,0.0291000969939604,6.76339487874279e-05,0.128011296837904,6.76339487638522e-05,6.76339487638073e-05,0.058550980829174,0.0130662873841311,0.00747172614412725,0.0209327060181227,6.76339487638359e-05,0.00484757586559722,6.76339487638245e-05
"18",6.58704953491558e-05,0.0674956261899085,0.0441120389656824,0.0315169234356873,0.00781230238652097,6.58704953491537e-05,0.000180278361265369,0.0927023264264014,0.0527633459920156,0.0488977259512139,0.0107170386832518,0.0808059525536346,0.0520573974905225,0.00671361651738437,6.58704953287867e-05,0.0427390493910166,0.000156976711517789,0.271805388361111,0.0413536121401366,0.0785602120747607,0.0440010615628408,6.58704954052907e-05,0.0240251849876663,0.00125458934067996,6.58704953491541e-05
"19",0.00468461471210918,3.93046862329844e-06,0.116763896084945,0.0943403105826032,0.00814778629344968,3.93046875602051e-06,0.0242030096870179,0.023053250086324,3.9304686232994e-06,0.00124177027450735,0.0702330087172052,0.0257544194283137,0.0336383374695249,3.93046862329666e-06,3.93046862246919e-06,0.116233825633728,0.387643675575141,0.00802642155023124,3.93046862329451e-06,0.0751908854435127,3.93046862355638e-06,3.93046814279572e-06,3.93046862330441e-06,0.00817412618511694,0.00263528805900923
"20",7.08560695150388e-05,0.0801938180815335,7.08560695165538e-05,0.140188309654419,0.0830273155558303,7.08560695150411e-05,0.0343029052836066,7.08560695150792e-05,7.08560695150786e-05,0.0642753707748443,0.148368449898538,7.08560695150319e-05,0.0850986337396687,7.08560695150436e-05,0.0339374506862858,0.0772233620023315,0.0368474624879118,0.180013353004231,7.08560695150402e-05,7.08560695150407e-05,0.00166618084165844,7.08560694671301e-05,7.08560695149943e-05,0.0340071151550079,7.08560695150402e-05
"21",0.00701362802989001,0.061844490183753,0.0509175086068519,0.0195922265808689,0.0314165916467317,7.82023846855339e-06,0.0933449386015603,0.0732941229536615,0.000500215314527221,6.17416031253066e-05,0.0847585701376175,7.8202384685525e-06,0.0652743717809227,0.140416506867711,7.82023846739342e-06,0.00979027374516425,7.82023846854624e-06,0.141733494104766,0.132989166137812,0.00539118174802594,0.0522834420827355,7.82024016458648e-06,7.82023846855441e-06,0.0293227882033008,7.82023846855265e-06
"22",1.11301800175388e-05,0.00733353234655534,0.030129379493525,0.0917329722702163,0.00336539195914182,1.11301800175439e-05,0.0741568088259177,0.397448111904896,1.11301800175391e-05,1.11301800094525e-05,1.11301800175391e-05,0.188366810212971,1.11301800280013e-05,0.0107558248639929,0.00344521156269867,0.00459188718584542,0.042554564885907,1.98077451053149e-05,1.11301800175345e-05,0.130514251455022,0.00782817194697035,1.11301792194474e-05,0.00764597154213333,1.11301797398505e-05,1.11301800175359e-05
"23",0.0483992585343171,0.0811056436229589,0.084265304403518,7.25740869053325e-05,0.0183134792297043,7.25740869053281e-05,0.190497576728354,7.25740869053313e-05,0.0387394769722289,0.06521672007033,0.0553361640613598,7.25740869053265e-05,7.25740869053268e-05,7.25740869053291e-05,0.0473121664157039,7.25740875925703e-05,0.11324597817893,0.197154403682254,7.25740869053263e-05,0.0311916105273983,0.0283513285297914,7.25740864996766e-05,7.25740869053312e-05,7.25740869125223e-05,7.25740869037394e-05
"24",4.99642331998815e-05,4.99642336089258e-05,4.99642332054811e-05,4.99642331493505e-05,4.99642310191888e-05,4.99642331998922e-05,4.99642331998407e-05,0.377572892576547,4.99642331998766e-05,4.99642332825511e-05,4.99642331998547e-05,0.0168359790792145,0.0441515814984334,5.0948329275406e-05,0.00653081559703602,4.99642332563408e-05,0.265445203087436,4.99642331997431e-05,0.0529043158173919,0.225931978632903,4.99642331998595e-05,0.00529073109276277,8.70868134137862e-05,4.99642331998453e-05,0.00449896821246585
"25",3.42923571564831e-05,0.44353614107759,3.4292357190652e-05,3.4292351006265e-05,3.42923578290827e-05,3.42923571564883e-05,3.42923571565687e-05,0.176164560269351,0.0962778417736523,0.100183368097463,3.42923567695439e-05,3.42923571568021e-05,0.0306083048876291,4.42124385152613e-05,0.00231379187121911,0.0721312431257633,3.429235715646e-05,3.42923571559667e-05,3.42923571564773e-05,3.42923571566281e-05,0.066368364581115,5.66364283161283e-05,0.0118354424550625,3.42923571523748e-05,3.42923571229802e-05
"26",0.00320879834377648,0.166754795108408,4.71862468981102e-05,0.0638276760107756,0.138395673374639,4.71862468980381e-05,4.71862468980427e-05,0.0663634506111658,4.71862468980439e-05,0.025282521285753,0.121117708780294,4.71862468980444e-05,4.7186246898044e-05,0.0535065152338048,4.7186246902947e-05,0.029812444065169,0.0102945084199524,4.71862468980379e-05,0.0565912461695673,0.1485745906617,4.71862468980329e-05,0.000511047633322307,0.115239975585779,4.71862469089607e-05,4.71862468980444e-05
"27",2.38889981648982e-05,2.38889981648933e-05,2.38889981806888e-05,2.38889982292968e-05,2.38889981187808e-05,2.38889981649111e-05,0.475153311877451,0.207035311911008,0.153310087634534,0.0375660155112132,0.0541998193169627,2.38889981665768e-05,2.38889981648988e-05,2.38889981648939e-05,2.38889982236275e-05,2.3888997777883e-05,6.13896457092702e-05,2.38889981648993e-05,4.16390606473112e-05,2.38889981649021e-05,2.3888998164895e-05,0.068471651149565,0.00377854992306285,2.38889977493964e-05,2.38889980807871e-05
"28",4.87883507269627e-05,0.0477046853224525,0.0078373901333739,0.00563188282117987,4.87883507327895e-05,4.87883507989581e-05,0.0784455438017137,0.0885280301315974,0.102515899536738,4.87883509341667e-05,0.216359954847465,0.0051426866372594,4.87883507264967e-05,0.00587605736656293,0.0603928724061076,4.87883507589488e-05,0.123568442502271,0.0221264943031956,4.8788350726496e-05,0.0483067000580394,0.175955723960656,0.00753948992561581,0.00362905108897611,4.87883507172523e-05,4.87883506730177e-05
"29",0.00183361705181132,4.77328776540236e-05,4.77328776544167e-05,0.013080763145197,0.0506506727225614,4.77328776544193e-05,4.77328776544118e-05,0.23952996736435,0.0871101483153157,0.019434911679418,0.132562023990863,0.160965044709417,0.0369320756688098,4.77328776544085e-05,0.155763650166523,0.00115338612655347,4.77328776544142e-05,0.0104877001030914,4.773287765442e-05,0.0655683038667366,0.0244026734397928,4.77328730002948e-05,4.77328776544251e-05,4.77328776698162e-05,4.77328776544207e-05
"30",0.0129310788963297,0.0742791517074259,0.0140577457142603,0.0570738965608659,0.0145687560913927,0.0153631579836423,6.92528461914268e-05,0.00303350782262074,0.096204122322516,0.0335086858573664,0.144662255249394,0.0323971492141625,6.92528461895695e-05,0.167742087745509,0.0877441943138949,0.0182480455869176,0.145043105137014,6.92528461914539e-05,0.0217914829362541,0.0392424634520298,0.0216243434883504,6.92528429100033e-05,6.92528461914481e-05,6.92528461972161e-05,6.92528461828838e-05
"31",4.73975484846418e-05,0.165880379317007,4.73975484846337e-05,4.73975484846325e-05,0.0849941515135318,4.73975484846469e-05,0.0679865259283836,0.0412144681388469,0.0708119923332216,4.73975485067006e-05,0.0263029420548498,0.106925318193554,4.73975484846343e-05,4.73975484846318e-05,0.0356902061379403,0.0532293608879457,0.0118594811360927,0.165451664191154,4.73975484846335e-05,4.73975484846343e-05,4.73975484846369e-05,4.73975484759478e-05,0.169037342037146,4.73975484978384e-05,4.73975484846339e-05
"32",6.88778037715169e-05,0.0273925264611641,0.0586351182836114,0.0308024347697379,0.0219609057903116,6.88778037695819e-05,0.108060403063583,6.88778037715101e-05,0.0526663106618383,0.0057969364008199,0.0574288519708016,0.087467588713244,6.88778037715179e-05,6.88778037715204e-05,0.000689298276891828,0.111693550148127,0.0305296265340073,0.260466382296867,6.8877803771522e-05,0.139773964706312,6.88778037715112e-05,0.00592561101398976,9.05906747581972e-05,6.88778037643033e-05,6.887780377152e-05
"33",6.79606570279984e-05,0.0761849421536506,0.170536855399015,0.0153071675800626,0.0648574113248318,6.79606570256912e-05,6.79606570279992e-05,0.0434362158240231,0.0718093688582836,0.0153822376529465,0.0386555666781361,0.0342463259678912,6.79606570355981e-05,0.24004389357989,6.79606569882622e-05,0.0455867150111624,0.0345035497511123,0.0502535800891114,0.0119858208479899,6.79606570279947e-05,6.79606570279973e-05,0.0865307427116438,6.79606570279984e-05,6.79606570325912e-05,6.79606570279992e-05
"34",0.00272920542605298,0.23930444091796,0.200037129411154,0.0128621211027004,0.112844860299314,7.20317167043714e-05,6.81114975407029e-05,6.81114975407078e-05,0.01786156160576,0.0188631002299029,0.0861710061983728,0.0273533168744132,0.0321148475516461,6.81114975407107e-05,0.000572361243488894,0.0550855796088921,0.00435988153032746,6.81114975407157e-05,0.0882448570043652,0.000747947302814588,6.81114975407084e-05,6.90061829153563e-05,0.100229965310428,6.81114975429793e-05,6.81114975407081e-05
"35",4.7014451707179e-05,4.70144517071784e-05,8.17189991548664e-05,0.149309524837272,0.0787684701276565,4.70144517128397e-05,4.70144517071753e-05,0.00316605155407938,0.21765703601327,0.00393581093264082,4.70144516895403e-05,0.274746459839748,0.0299315758379241,0.123946342830578,0.00182458500385819,0.031979814524419,0.0717988654879318,0.012289570589077,4.7014451707209e-05,4.7014451706549e-05,4.70144517071783e-05,4.7014453634068e-05,4.70144517071754e-05,4.70144516955768e-05,4.7014451707179e-05
"36",9.68923539339507e-05,0.0468536288583923,0.0687934494592318,0.0676820671984836,0.102254750987816,0.0606641720741252,0.0292724011850427,0.212664470947921,0.215539152414627,0.0330005028010187,0.00795048457210833,9.68923539339511e-05,0.039248359341187,9.68923539339519e-05,0.02276843277998,0.0489065514677976,9.68923539339518e-05,9.68923539339519e-05,0.00644295294595514,9.6892353934254e-05,0.0133572038876863,0.0189581430916125,0.00217613286424018,0.000942276975526088,0.00194351202364515
"37",0.00326235669569295,0.0221527139946843,0.0125726559111933,0.121062015005934,3.27487019493839e-05,3.2748701948888e-05,0.141612131373635,3.27487019496475e-05,0.0753183624687182,3.27487084242553e-05,0.00351373941849677,0.0576048432268203,3.27487019427022e-05,0.117909703665256,0.0990950597185694,0.0211180730401554,6.02158969945208e-05,0.216210200320982,3.27487019496458e-05,0.0837219342861556,3.27487019496381e-05,3.274870203188e-05,0.0244585079485029,3.27487041137142e-05,3.27487019496476e-05
"38",0.00258428898227382,0.171739522712596,3.323275597834e-05,0.0362253597593086,3.32327557478848e-05,3.32327559779674e-05,0.148089067727429,0.055427297136401,0.00490997126635484,0.0854199762205289,0.0557742932567619,0.0232737139510244,0.0029398894337384,3.78487388615506e-05,0.0217457272846325,3.32327559365262e-05,3.32327559776599e-05,0.05976046925993,3.32327559776645e-05,0.314501565110042,3.32327559776695e-05,0.0172386816006169,3.32327559776668e-05,3.32327559693274e-05,3.32327559801758e-05
"39",6.65927736492069e-05,6.65927736470695e-05,6.65927736492076e-05,0.114624815636697,6.65927736312559e-05,6.65927736486834e-05,6.65927736492103e-05,0.329817099301736,6.65927736492165e-05,0.0389204026343489,0.0100406992890317,0.049690500765117,0.0185696199075378,6.65927736492163e-05,0.0509529674510008,0.0312061423566859,0.0807864085200773,6.65927736491923e-05,0.071745393638121,0.12948201853063,6.65927736492032e-05,6.65927736156205e-05,0.069889551533194,0.00347526715208726,6.65927736492069e-05
"40",0.0102499220053251,0.0143999633441429,0.104215207500076,0.070633419647305,0.0277150775655107,0.00475488758065549,0.208379480319965,0.137567488410472,0.216885961403264,0.000807902596891082,3.36529092953462e-05,0.0527578620891989,0.0114969207717422,3.36529092953467e-05,3.3652909327582e-05,0.0708043170361173,0.00732579758604238,0.0616692630517381,3.36529092953451e-05,3.3652909289003e-05,3.36529092953465e-05,3.365290786678e-05,3.36529092953409e-05,3.36529092982814e-05,3.36529092953463e-05
"41",4.64491184523903e-05,0.0184843013144435,0.0528788376178345,0.0439338332707667,4.64491184565085e-05,4.64491184523913e-05,0.054321285135459,0.305785493640981,0.191720210401929,4.64491184274194e-05,0.0192939814019372,0.0119646254200578,0.0909824471550883,0.0123586264530727,4.64491184691114e-05,0.100116151733516,4.64491184523966e-05,4.64491184523942e-05,0.0606012643049342,4.64491184523901e-05,0.0122138496281749,0.00338151430049402,4.64491184523921e-05,0.0214990870367917,4.64491184523895e-05
"42",4.71073025726857e-05,4.71073025726815e-05,4.71073025705321e-05,4.71073025726845e-05,0.00558867066238107,4.71073025727254e-05,4.7107302572689e-05,0.347391248443585,6.06716632146611e-05,4.71073025699111e-05,0.0769532972464957,4.71073025726819e-05,4.71073025726986e-05,4.71073025727011e-05,0.00618600887217639,0.123495536756989,0.312717104410302,0.122484965203058,4.71073025726932e-05,4.71073025726843e-05,4.71073025726857e-05,4.71073025589905e-05,5.47393820064105e-05,0.00436114782121942,4.71073025726852e-05
"43",2.37549648380039e-05,2.37549648379869e-05,0.0240912993461561,0.0199320857330257,2.37549648379926e-05,2.37549648265224e-05,2.37549648379866e-05,2.37549648380067e-05,2.37549648379861e-05,2.37549660652322e-05,2.37549648380038e-05,0.951101029224765,2.37549648380113e-05,2.37549648380043e-05,2.37549648380054e-05,2.37549648380047e-05,2.37549648377555e-05,2.37549648395292e-05,2.37549648379884e-05,2.375496474126e-05,0.00437645082343548,2.37549657880161e-05,2.3754964776571e-05,2.37549648380087e-05,2.40355738489309e-05
"44",0.023140887710388,0.068937139938288,4.53962583089074e-05,4.53962583082086e-05,4.53962583040217e-05,0.0283073558980283,0.0597413208497878,0.400639524088079,0.0850320368082539,0.0529282585537803,0.0694796365621074,4.53962583082101e-05,4.53962583082081e-05,4.53962583081816e-05,4.5396258244116e-05,4.53962583686157e-05,4.53962583082716e-05,0.205738428030048,4.53962583082354e-05,4.53962583082355e-05,0.00537016709269614,4.53962583553858e-05,4.969685219689e-05,4.53962583001848e-05,4.53962583082098e-05
"45",4.78277973463681e-05,0.0655793212204832,0.084627208323795,0.0103795014811493,4.78277973485102e-05,0.103148263545279,6.72568194524344e-05,0.1853433428018,8.95523778338518e-05,4.78277974170701e-05,0.011691228811278,0.0418385606300717,0.00640775534028216,4.78277973463706e-05,0.00127902420790646,4.78277973014593e-05,6.52369269064404e-05,0.208986929953757,0.0387809598625303,0.0533690708370166,4.78277973463676e-05,4.78277971997104e-05,0.186672383558863,0.000347411634490864,0.000992197085797917
"46",4.86381164259123e-05,0.053284037095648,4.86381164259097e-05,0.0286201804475802,0.116924581039671,4.86381164260166e-05,0.309058800796352,4.86381164259135e-05,0.0221815255988378,0.0537763867781383,0.0369181915783349,0.0378315329846431,0.000125039960643791,4.86381164259038e-05,4.86381164979325e-05,0.0388583647820789,0.0653427226406086,0.0898474000163695,0.00259408285467462,0.03232388551379,4.86381164259118e-05,4.86381158838173e-05,0.11182688674884,4.86381164184229e-05,4.86381164338411e-05
"47",0.000244950395734799,0.0540152724942631,0.092400797351184,3.37076464048176e-05,0.114605477222808,3.37076464035024e-05,0.108976311692535,0.0390523167839542,0.018122304048413,3.37076463683231e-05,0.0722227399336636,3.37076464048135e-05,3.37076463649809e-05,0.0489682720391669,3.37076463948122e-05,0.0291203247113331,0.126440163864082,0.0108492309483874,3.37076464048278e-05,0.136392757604575,0.0264873300237173,3.37076474943477e-05,0.121764674421132,3.37076464026521e-05,3.37076464081169e-05
"48",3.21075781328592e-05,0.0857966306848923,3.21075781328521e-05,0.0234461673535142,0.00397078462121781,0.103303589371781,0.155536569691007,0.208257952966565,4.86282947957069e-05,3.21075780927253e-05,0.0903708838460559,0.0499318942673159,0.0105867190363167,0.0226544329837666,3.21075781493789e-05,0.0239326756266503,3.25188233637393e-05,3.2107578132864e-05,3.21075781328795e-05,0.220946435314891,3.21075781328699e-05,3.21075781068233e-05,3.21075781328513e-05,0.000863041336608663,3.21075781119211e-05
"49",0.0140567268806203,0.0609524882923658,0.0398960691343264,2.31589416781209e-05,0.0549148144274759,2.31589416824031e-05,0.00732984250995858,2.31589416826271e-05,0.181794710670973,0.0511217116700154,2.31589416831174e-05,0.124067079675984,0.0716579861730537,0.0283536152734272,0.0175440698385814,0.0245586872064676,0.0541484413746355,2.31589416826273e-05,0.0219495319207779,2.3158941680601e-05,0.0259179982013901,2.31589410352682e-05,0.221527796275456,2.31589416840409e-05,2.31589416826297e-05
"50",6.91813151142184e-05,0.00116576166143704,6.91813151142186e-05,6.91813151142192e-05,0.0137929096743777,6.91813151209957e-05,6.91813151132786e-05,0.109415997608547,0.105506709946364,0.00222175963478836,0.0071242924865048,0.106254227620143,0.0504837374090211,6.91813151142179e-05,0.0201322578806146,0.0180720296353651,8.75310568756308e-05,0.254654475538846,0.0315680301941751,0.073552432071396,6.91813151142106e-05,0.000832587492319104,0.204512628253152,6.91813151533168e-05,6.91813151142188e-05
"51",3.83450413865678e-06,0.0141835892988132,0.0122526563473658,0.030720710538823,0.0308731266509527,3.83450413908035e-06,0.321296881639209,3.83450413865434e-06,0.153289771977159,0.0463608755109416,0.0862550027596459,0.0440921601027811,0.0631688342257238,0.0280654455235138,0.0412342633097361,0.0211318480301011,3.83450413865619e-06,0.0599473257349104,0.0166747248761923,0.0304065861086347,3.83450413865649e-06,1.55213323889566e-05,3.83450413864718e-06,3.83450413654476e-06,3.83450413865558e-06
"52",4.78181283639695e-05,0.00293708228134985,0.0531434167932755,0.0215640949880623,4.78181283671254e-05,4.78181283637075e-05,0.193396658867696,4.78181283639688e-05,0.0106957208227612,0.0243170274010696,0.150654669917575,0.0714822292556593,0.0353133407980361,0.0402557705866971,0.0233129495973924,0.0384010965787087,4.78181283639665e-05,0.0788087661502583,4.78181283639713e-05,0.0810575392023394,0.00854105908082419,0.0760676266387126,0.0896684060137735,4.78181272576948e-05,4.78181283639694e-05
"53",6.6345807395306e-05,0.0947771853537589,0.0425766203079338,0.0418613962787745,0.0135453172976424,6.63458073944204e-05,0.209930850578955,0.0306957930401274,6.63458073953137e-05,0.0671012476436582,0.0550107978793092,6.63458073953057e-05,0.00301386120053766,0.0398568605954323,0.0366619568963681,0.0299768279547728,6.63458073953058e-05,6.63458073953054e-05,0.0194837147668543,0.0520594416726367,0.00546233272707072,0.25738868353962,6.63458073953126e-05,6.6345807397726e-05,6.63458073843215e-05
"54",2.30515668966995e-05,2.30515668967022e-05,2.30515668971979e-05,0.0498669897181398,0.0730827593699544,2.30515669045786e-05,2.30515668966973e-05,0.235920020980737,0.0306417127712241,0.0154115532838218,0.0985381512802456,0.0171892715926907,0.0156191950616595,0.0102914742424902,2.30515669074935e-05,0.0549016442606025,0.0290516777555053,0.0852116023085882,2.30515668967028e-05,0.0746640923758883,0.148973583058246,2.30515635206085e-05,0.057316257793076,0.00206272511119428,0.00107287650411965
"55",0.00364799711622507,0.266228665888686,0.066896281344388,0.0355451542110927,0.00150323252079657,3.34052901800597e-05,3.34052901800599e-05,0.0690174101881431,0.106579074780834,0.0289760532316504,0.149717053295941,0.00941682757290627,0.0170722087586151,0.0995786302682001,0.0208872758247684,0.0425474759392864,3.34052901800572e-05,3.34052901800454e-05,3.6793303763051e-05,0.0146274129649627,0.0672164458819699,3.34052888959706e-05,3.34052901800516e-05,3.34052901765995e-05,0.000272169877798136
