,ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
27,0.0589806205639166,0.562561541080544,0.098216557187362,0.109868604662282,0.0,0.0,0.0,0.0,0.0,0.170372676505896
28,0.374343810940698,0.358728214074392,0.0,0.0582783128933565,0.0,0.063598483496908,0.0,0.0,0.145051178594646,0.0
29,0.199384945615194,0.139694919573664,0.0775830709265993,0.0,0.111874399187522,0.0,0.076083741117793,0.0987471606908544,0.296631762888372,0.0
30,0.231572637527352,0.197234449712377,0.104280284233066,0.0748968051351279,0.0,0.0809490662297596,0.0625464017152741,0.0725023757550167,0.176017979692026,0.0
31,0.0,0.316466305185205,0.0,0.0842149093602807,0.0563143806311118,0.0836678179246741,0.146510312036255,0.238856759151693,0.0739695157107807,0.0
32,0.20267168788176,0.241458959603912,0.0,0.0,0.131293002297218,0.0,0.261031509628063,0.163544840589047,0.0,0.0
33,0.054391605840001,0.16214389159705,0.0,0.0,0.316921481267319,0.0847371472669182,0.0805534399809681,0.104086785253603,0.0,0.19716564879414
34,0.094814541193657,0.0560611691529072,0.0622087168379637,0.0,0.378694665633884,0.113732323721922,0.11255837113642,0.181930212323245,0.0,0.0
35,0.0,0.265034664313508,0.0,0.0,0.3131923722857,0.0,0.0937209645199842,0.328051998880808,0.0,0.0
36,0.0,0.303835874893721,0.099898936830916,0.0,0.220582324982559,0.0,0.114103588645239,0.202748951775223,0.0588303228723426,0.0
37,0.0658196749400195,0.306258481625025,0.0,0.0741494232280747,0.0,0.0,0.0872303971338453,0.223153654145234,0.243388368927802,0.0
38,0.300453677305097,0.103580984049081,0.224423884008121,0.0833316518228999,0.0,0.167486100515474,0.0,0.0,0.0564873746651403,0.0642363276341865
39,0.132682427117096,0.328138030187992,0.136091962632206,0.0,0.0590031536724735,0.0,0.115319613930884,0.104963972488845,0.123800839970503,0.0
40,0.0,0.409244018412995,0.0,0.0548656713595573,0.210437921942989,0.0,0.16499807667578,0.160454311608679,0.0,0.0
41,0.0,0.363409964558535,0.0,0.0535475889153018,0.194368288101008,0.0,0.388674158425155,0.0,0.0,0.0
42,0.0,0.439346361459039,0.0,0.0983883516194194,0.0,0.0,0.462265286921542,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.380206974348747,0.218918246541062,0.268069102240484,0.0,0.0666561819122831,0.0,0.0661494949574227,0.0,0.0
45,0.0789395215547497,0.489765187863497,0.0,0.0551911053346869,0.198578619280938,0.0630918990943953,0.0,0.114433666871732,0.0,0.0
46,0.0824837321620284,0.392923858087614,0.141736639421153,0.0971608185826894,0.0,0.0,0.106259648561978,0.179435303184537,0.0,0.0
47,0.282189090320823,0.31795366174653,0.0,0.0,0.095439670548495,0.0,0.0896685757051458,0.214749001679006,0.0,0.0
48,0.236384923851348,0.227996781677824,0.0,0.213922875335731,0.0745486576246365,0.164437441930992,0.0827093195794688,0.0,0.0,0.0
49,0.0,0.373072961349069,0.145735713345662,0.0,0.219152770295874,0.0,0.088296512082267,0.0662593939347235,0.107482648992405,0.0
50,0.0770163940004464,0.466566739477331,0.0,0.0585919776000673,0.0517458199927263,0.0,0.080621106311788,0.194687361397088,0.0707706012205535,0.0
51,0.0634101408596089,0.2500633502504,0.135667811056049,0.196843558353027,0.0,0.0,0.127129250926505,0.093496506543651,0.13338938201076,0.0
52,0.204833834706475,0.21132540244087,0.0705089725396411,0.0887172056502029,0.10562575152651,0.0,0.0892906314317949,0.0,0.0769079295942555,0.15279027211025
53,0.0793690021025539,0.0,0.151992400309235,0.0729023507343975,0.0909324403988596,0.0564150951092437,0.057204479724865,0.0,0.0538435167666899,0.437340714854156
54,0.243066979869592,0.38099730878607,0.0574289323365994,0.0,0.0,0.0,0.163937949667125,0.154568829340613,0.0,0.0
55,0.224004979003537,0.108797041013762,0.0878166930607468,0.0711629431262088,0.162675249614163,0.178408133943471,0.113192846587555,0.0,0.0539421136505554,0.0
56,0.0,0.533620296123746,0.0,0.073681109318412,0.269384012479691,0.0,0.123314582078151,0.0,0.0,0.0
57,0.135939468102427,0.109599169579335,0.0692438306128167,0.173045149555796,0.252104456186893,0.151444915873511,0.10862301008922,0.0,0.0,0.0
58,0.0,0.457993546428148,0.079865620343807,0.0,0.172640440341781,0.0879729577793672,0.0681721649247654,0.0,0.133355270182131,0.0
59,0.0,0.101791490075448,0.0,0.0,0.294148021223281,0.0,0.199329938659949,0.126768346433668,0.277962203607656,0.0
60,0.136041602049722,0.297742713705228,0.060201238481369,0.0,0.0836969562191956,0.0985532612906079,0.228910632990712,0.0,0.0948535952631655,0.0
61,0.136619222900038,0.193749685845851,0.0,0.233014189017215,0.126547701696462,0.0,0.0,0.0938275555167013,0.0,0.216241645023733
62,0.292070371262562,0.187479236894712,0.0,0.114676324791474,0.232892400213907,0.064534982074173,0.0,0.108346684763172,0.0,0.0
63,0.186498415974532,0.0,0.0,0.118857109017727,0.180294656634186,0.261479781924369,0.197473587837501,0.0,0.0,0.0553964486116861
64,0.0,0.578037770599345,0.0,0.0,0.307285198769844,0.0,0.0,0.0,0.114677030630811,0.0
65,0.0,0.274785235860353,0.0,0.27777528796594,0.0,0.125986823044867,0.108530184095399,0.212922469033442,0.0,0.0
66,0.0984788308782584,0.647887499576967,0.0,0.0,0.0,0.0,0.253633669544775,0.0,0.0,0.0
67,0.545120385419137,0.218969861935606,0.0,0.141388869748322,0.0,0.0945208828969343,0.0,0.0,0.0,0.0
68,0.274881096810149,0.394220979935266,0.0,0.151010309888107,0.0,0.0,0.0,0.179887613366478,0.0,0.0
69,0.127058127343845,0.445386249114274,0.0,0.0965723151305659,0.0680241708600477,0.0824023499179327,0.0,0.180556787633335,0.0,0.0
70,0.224269225179659,0.0,0.0,0.292339967053845,0.291043113439499,0.0,0.0924487977817194,0.0,0.0998988965452779,0.0
71,0.291162601631941,0.282446765578237,0.0,0.0,0.080531209594903,0.0,0.19864252873601,0.0654996513537728,0.0817172431051352,0.0
72,0.0,0.0772633789742159,0.194830386737818,0.0,0.262571840546766,0.0,0.251654921474734,0.0,0.213679472266467,0.0
73,0.346286864348547,0.26225512045762,0.0,0.0,0.0895516038428078,0.0,0.0789472890469854,0.0809473396167224,0.142011782687317,0.0
74,0.0998535142635362,0.317102691671041,0.0,0.0,0.370660736164051,0.0833794100539098,0.0,0.0,0.129003647847462,0.0
75,0.259288108836309,0.0743393918242499,0.33121753179828,0.0,0.0,0.0709329382225006,0.157838266016155,0.106383763302506,0.0,0.0
76,0.0,0.630440333939608,0.0,0.0,0.0,0.142994609312471,0.0,0.10157591720609,0.0,0.124989139541832
77,0.513946014700273,0.0,0.0,0.0,0.0,0.0,0.121864811042718,0.0,0.364189174257009,0.0
78,0.0675234076344573,0.650433009331941,0.0,0.0754968678476853,0.0,0.0,0.088980166624418,0.0532942700973538,0.0,0.0642722784641442
79,0.425209009629459,0.0,0.0,0.0,0.168565526516056,0.0,0.103403460597179,0.140829908256316,0.16199209500099,0.0
80,0.182060032701617,0.337357871638789,0.124473918354646,0.232443259601281,0.0,0.0,0.123664917703668,0.0,0.0,0.0
81,0.149352424545354,0.176041650420039,0.111775368199078,0.0689166159545373,0.22278248739187,0.0,0.0664900284134672,0.204641425075655,0.0,0.0
82,0.0,0.275332382665857,0.0727952790863227,0.0,0.0837654696601652,0.163266789443579,0.404840079144076,0.0,0.0,0.0
83,0.271340289902305,0.334800349251433,0.0,0.231573586213465,0.0,0.0,0.0626411715282254,0.0996446031045718,0.0,0.0
84,0.152996520704679,0.311976434990347,0.0809155666150022,0.0547183444460984,0.0963039180212591,0.0,0.173372264014349,0.129716951208266,0.0,0.0
85,0.0,0.310072279024096,0.17709245368649,0.0,0.128672783636475,0.101594208500586,0.282568275152354,0.0,0.0,0.0
86,0.0,0.394280159608771,0.16493925548758,0.0750389192310132,0.0,0.0,0.0701209308438147,0.134580478538,0.101051432895699,0.059988823395122
87,0.146762890229545,0.208631324130572,0.190143789687374,0.0801213319920903,0.0766010539534197,0.0812518779212342,0.0,0.216487732085765,0.0,0.0
88,0.0,0.402381908985983,0.0,0.0,0.134926455342939,0.0,0.0,0.294409162696655,0.104556851373763,0.0637256216006594
89,0.0,0.543377970214563,0.140222555496958,0.0,0.0818250055902752,0.0669561050102524,0.0646093944973601,0.103008969190591,0.0,0.0
90,0.0786651455227129,0.319165925818695,0.0,0.138982725440559,0.0537960529450287,0.112775240074621,0.144883642839275,0.0986201740962054,0.0,0.0531110932629039
91,0.124227842675247,0.156342192642953,0.0,0.196250336155934,0.0,0.166488962343879,0.134869901976111,0.221820764205875,0.0,0.0
92,0.145568197861228,0.419904850192101,0.0,0.0706455802406298,0.145430237929633,0.0,0.0,0.218451133776408,0.0,0.0
93,0.247550347425751,0.163332732571287,0.268879640558552,0.0,0.152118236744556,0.0,0.0,0.168119042699855,0.0,0.0
94,0.108128801269616,0.24288553422514,0.111403443640934,0.0671598523096593,0.0,0.338157722558283,0.0,0.0,0.132264645996367,0.0
95,0.156253968654164,0.104832114406817,0.072757500662701,0.0,0.13117912871055,0.0779396420896483,0.179019614838026,0.197967475468206,0.0,0.080050555169887
96,0.121021183721597,0.0955286372869168,0.0,0.0,0.243292377062099,0.139727345253254,0.0927454607780605,0.0890324194200323,0.0,0.21865257647804
97,0.0,0.261578469507072,0.120445854820196,0.0545988522425189,0.106756914975561,0.11372881695667,0.190132355357972,0.15275873614001,0.0,0.0
98,0.214881517537309,0.118720747928941,0.050478881130325,0.0645755893731054,0.101030628669544,0.0867480938701888,0.0966852521194856,0.129642232440873,0.0717542295659634,0.0654828273642653
99,0.137001705024988,0.450024055242688,0.131521484812542,0.0,0.0,0.0520399123972255,0.229412842522557,0.0,0.0,0.0
100,0.0,0.450589339651249,0.19765626118879,0.0,0.0,0.0,0.210052553155215,0.141701846004746,0.0,0.0
101,0.49559706117039,0.0,0.0,0.0,0.0,0.202178807330772,0.144634113584156,0.157590017914682,0.0,0.0
102,0.0792097637843781,0.326715187956325,0.0,0.0,0.209755019284023,0.208180107171227,0.107160447731169,0.0689794740728784,0.0,0.0
103,0.352670816218295,0.163514260484378,0.0,0.0,0.0,0.307565513236762,0.0,0.176249410060565,0.0,0.0
104,0.0840166113255758,0.242739424596509,0.187729791728408,0.0,0.0,0.0,0.333287570765258,0.0878852617232208,0.0,0.0643413398610281
105,0.116564227924729,0.217676152790656,0.162555042475771,0.0876541003809826,0.0,0.169046737740682,0.182033592543698,0.0644701461434806,0.0,0.0
106,0.231139192302295,0.234248734857276,0.0,0.0564628856668266,0.125168561068281,0.0828547323702174,0.13100603123352,0.0,0.0656007307999199,0.0735191317016636
107,0.0,0.474292406714741,0.0693885384258324,0.0778173793362363,0.169168471205317,0.0570969431260796,0.0934895430686512,0.0587467181231419,0.0,0.0
108,0.215152173764871,0.283799606517352,0.176942033531306,0.0536110148481033,0.0875208990119196,0.100176638448516,0.0827976338779314,0.0,0.0,0.0
109,0.0684741145655827,0.0757479990961327,0.102316550384664,0.0,0.118963864194475,0.244161360284616,0.312392681724592,0.0,0.0779434297499381,0.0
110,0.184512023926741,0.610498322802418,0.0,0.0,0.0,0.0,0.126714592383119,0.0,0.0,0.0782750608877214
111,0.118769031117693,0.334359771613536,0.0,0.0582966773767098,0.0,0.158436279241489,0.0,0.249108132610016,0.081030108040557,0.0
112,0.101911628233362,0.164990458948518,0.0,0.0,0.132722427788644,0.106518821676182,0.0753597576729247,0.071286410256556,0.0660453570215439,0.281165138402269
113,0.111775238006138,0.278041812118186,0.0,0.0,0.22063854141398,0.0,0.0,0.168372518777808,0.221171889683888,0.0
114,0.0859716642794273,0.0,0.0722010454665492,0.0989205223262224,0.0,0.0866280194128278,0.115175728326966,0.541103020188008,0.0,0.0
115,0.0,0.247608999586802,0.0,0.0,0.176977868922531,0.0,0.310195538554856,0.053991894271011,0.2112256986648,0.0
116,0.0,0.28277908638348,0.0,0.0,0.341348710971549,0.0,0.0,0.0,0.375872202644971,0.0
117,0.0,0.499156778142045,0.0,0.0,0.128132187074743,0.159441348560506,0.213269686222706,0.0,0.0,0.0
118,0.0,0.604026693491958,0.0690935742675237,0.0,0.113087555022339,0.100559104818061,0.0,0.113233072400118,0.0,0.0
119,0.169670409763215,0.109234627020204,0.0,0.100348898678101,0.109104864992375,0.227747792297279,0.173816767912867,0.110076639335958,0.0,0.0
120,0.0,0.419690240569761,0.0598903790690148,0.0,0.0,0.0,0.275217830800039,0.129212621941365,0.11598892761982,0.0
121,0.457196524235477,0.0,0.0,0.0,0.384256630358196,0.158546845406328,0.0,0.0,0.0,0.0
122,0.268787717786989,0.295432777822125,0.0,0.109709451323868,0.135281853649783,0.0,0.0,0.190788199417235,0.0,0.0
123,0.138585951989671,0.175164311464922,0.0,0.0715163171307445,0.0,0.0,0.335924468198628,0.0972077153708176,0.0967348278491463,0.0848664079960716
124,0.0822827197438051,0.367492713821599,0.0,0.0,0.0872802175168819,0.230968432050269,0.0563094090201197,0.0829704620641912,0.0926960457831346,0.0
125,0.0,0.156163682376395,0.110921589380048,0.0,0.0,0.0,0.334953985346736,0.314330756716998,0.083629986179823,0.0
126,0.0,0.468193154496556,0.136261745938515,0.0805143086085573,0.14857374408925,0.0651610134756354,0.101296033391487,0.0,0.0,0.0
127,0.173252404629217,0.177543477028432,0.141513624007028,0.0,0.424751539176345,0.0,0.0829389551589782,0.0,0.0,0.0
128,0.142086529899818,0.432719000280818,0.0,0.0,0.069815413488582,0.158186668359229,0.088916507091001,0.108275880880553,0.0,0.0
129,0.120283554917332,0.260995072701722,0.0,0.239305001957022,0.103511157148139,0.0,0.16281174937158,0.0,0.113093463904204,0.0
130,0.0,0.588902083508613,0.0,0.0,0.207795118503067,0.0,0.142665242010038,0.0,0.060637555978282,0.0
131,0.0,0.454404252907736,0.0,0.0,0.140118225011265,0.0665849995418332,0.241795012560962,0.0970975099782034,0.0,0.0
132,0.577716339662142,0.0,0.0,0.341386436100365,0.0,0.0,0.0,0.0,0.0808972242374929,0.0
133,0.272219185452164,0.333092774740515,0.130164805159469,0.188078997029145,0.0,0.0,0.0764442376187061,0.0,0.0,0.0
134,0.0,0.153229255041371,0.0,0.0857961105362238,0.0,0.0,0.427955847376544,0.0936492127341047,0.239369574311757,0.0
135,0.243271255317501,0.136247290064686,0.0,0.199141662513758,0.117102304724109,0.143857918842401,0.088367890672687,0.0720116778648582,0.0,0.0
136,0.0,0.173124990946272,0.2730320924232,0.059801470296531,0.0,0.0,0.0845138123832274,0.40952763395077,0.0,0.0
137,0.10750343535529,0.330745365595107,0.0,0.223946646116495,0.0712950835616993,0.195124189486131,0.0713852798852775,0.0,0.0,0.0
138,0.105205337134884,0.224062600089126,0.186192409608001,0.0,0.0,0.1888068879741,0.235137984742502,0.0,0.0605947804513864,0.0
139,0.224293271034462,0.110283604310682,0.0606795689673221,0.230762667622457,0.111247178502807,0.0,0.0916171775989502,0.115696855945723,0.0554196760175972,0.0
140,0.0811843552559436,0.227938277472926,0.123660549848629,0.0,0.132031863466706,0.121455582918597,0.224562067627355,0.0,0.0891673034098432,0.0
141,0.417709271921468,0.0,0.0,0.0,0.360820546316488,0.142608218816292,0.0,0.0788619629457514,0.0,0.0
142,0.0,0.0,0.157223434054358,0.0,0.749986370939328,0.0927901950063141,0.0,0.0,0.0,0.0
143,0.116509961817713,0.382816405878567,0.100783529912961,0.0,0.0792506043680828,0.12750472652201,0.0,0.193134771500666,0.0,0.0
144,0.0,0.407984323418174,0.0,0.0,0.0924024887024606,0.184605425769034,0.0,0.0878059637725112,0.0,0.22720179833782
145,0.0,0.285119667438595,0.0,0.0,0.242856460308582,0.181118098770446,0.290905773482377,0.0,0.0,0.0
146,0.0766185837340699,0.183446066701892,0.0,0.0,0.250728317461472,0.157026891602065,0.0,0.196841605998297,0.0,0.135338534502204
147,0.121703849649404,0.132697838786266,0.0876826540484224,0.188057277313826,0.0545405282448195,0.0796257740906457,0.277678610998413,0.0,0.0580134668682023,0.0
148,0.14358405724188,0.186034764423626,0.213280897420648,0.0577228487561703,0.114713928736689,0.109554984735737,0.17510851868525,0.0,0.0,0.0
149,0.0584406778113879,0.320930885820518,0.0,0.2366442619499,0.176073226926665,0.090515395359134,0.0,0.0,0.0,0.117395552132395
150,0.0,0.225932791752524,0.0,0.180604705897922,0.20692308834765,0.12170326845915,0.0,0.199650495784396,0.065185649758358,0.0
151,0.0751116757193916,0.31669426485819,0.278571506882574,0.105747268514439,0.0990664745379322,0.0567873891974107,0.0680214202900628,0.0,0.0,0.0
152,0.0825295346845053,0.0,0.162451092331869,0.0,0.153901754639994,0.0544327142789527,0.380872669183612,0.0796512014367189,0.086161033444348,0.0
153,0.056728393213781,0.52405802346172,0.13414325343464,0.0,0.227676863094776,0.0573934667950822,0.0,0.0,0.0,0.0
154,0.0624799733385024,0.380221704935458,0.150165578407621,0.0963175099382527,0.0942666155239149,0.125667264530734,0.0,0.0,0.090881353325517,0.0
155,0.196138772569716,0.0749553722563128,0.103331225118402,0.0,0.2105738845689,0.0658503814919108,0.250614628006567,0.0985357359881918,0.0,0.0
156,0.0,0.408670061748078,0.0,0.0,0.0,0.0,0.151353868992864,0.18446364644202,0.0838926236836293,0.171619799133408
157,0.154424662094399,0.112692017385597,0.0,0.0,0.332082848383033,0.0,0.130324779688464,0.146519390817444,0.0660160594472428,0.05794024218382
158,0.196923948672768,0.291851572815587,0.0,0.0,0.103700162307798,0.0,0.0690605762367762,0.33846373996707,0.0,0.0
159,0.0582316512161731,0.483040071127413,0.0,0.0,0.14173257488056,0.0,0.0913550656154653,0.099604765544954,0.126035871615434,0.0
160,0.0,0.263408388863141,0.0881301459112371,0.0,0.0,0.157240184539419,0.161306784362325,0.0,0.207696876856895,0.122217619466983
161,0.0,0.941382330211747,0.0,0.0,0.0586176697882535,0.0,0.0,0.0,0.0,0.0
162,0.0,0.321257087393683,0.0,0.0,0.678742912606317,0.0,0.0,0.0,0.0,0.0
163,0.0,0.444647372587564,0.0,0.0,0.0,0.189303980815347,0.153443477890703,0.212605168706386,0.0,0.0
164,0.0,0.27315533636679,0.0,0.227177798393915,0.222107690548276,0.165757509978177,0.111801664712841,0.0,0.0,0.0
165,0.186441189457259,0.295987968599533,0.0732424953379812,0.161115033421937,0.0,0.0871887540202631,0.0,0.196024559163027,0.0,0.0
166,0.0757542227755391,0.446506502718689,0.232167432892767,0.0,0.0,0.0,0.101204247369813,0.0,0.0,0.144367594243192
167,0.0938369453320489,0.272868324474254,0.085922014770077,0.0,0.0622693077013169,0.244986859954065,0.117578694137285,0.122537853630953,0.0,0.0
168,0.150303217943351,0.0921660127988891,0.101071228794419,0.0,0.0836197908570877,0.081132383709358,0.0,0.0758316996797928,0.0,0.415875666217102
169,0.134713901136019,0.17592714214187,0.0,0.0956898807104047,0.0,0.294062222821863,0.0742714021682061,0.164383944381417,0.0609515066402208,0.0
170,0.0977806009413044,0.387729603764576,0.110705737623696,0.149817584541795,0.0844746639612198,0.0,0.169491809167408,0.0,0.0,0.0
171,0.0828277735524786,0.194888231026783,0.0,0.0,0.073898782992003,0.154795534226134,0.0,0.411842291428898,0.0,0.0817473867737036
172,0.270216025157697,0.225751062625804,0.175626109059139,0.0,0.0,0.0,0.0,0.253514119567907,0.0748926835894525,0.0
173,0.0,0.510475197871695,0.0,0.0,0.0737098592389222,0.114466869000459,0.12315449830918,0.102121067068857,0.0760725085108866,0.0
174,0.188493808891432,0.376478160506182,0.0578147780280791,0.0,0.101658026937528,0.103268716094762,0.172286509542017,0.0,0.0,0.0
175,0.114836515162022,0.359257345412391,0.0,0.0,0.0,0.0,0.162205341799071,0.265312094807787,0.09838870281873,0.0
176,0.0,0.321369464770014,0.295281038644826,0.0,0.0,0.147098812776419,0.0,0.0,0.0,0.236250683808741
177,0.0,0.188695530384102,0.120618090124365,0.0,0.18854466764714,0.155382233207512,0.146672876572488,0.116600414941633,0.0834861871227597,0.0
178,0.105178458868437,0.275593361253217,0.109420618732443,0.0,0.112876341553138,0.103572706049018,0.0867088883613359,0.0,0.206649625182411,0.0
179,0.116540703832308,0.154978214879397,0.199062690163797,0.344987735391029,0.0,0.0,0.102658674404004,0.0,0.0817719813294665,0.0
180,0.160167979714442,0.16424232633252,0.0839253917173977,0.0,0.189495006854598,0.0775719431146195,0.124841039654849,0.125789111231726,0.073967201379849,0.0
181,0.2362934877197,0.11466145751508,0.0798531757390687,0.241728593071033,0.0697236218442048,0.173738331008079,0.0,0.0,0.084001333102835,0.0
182,0.261008531845073,0.358455413617605,0.091288696331473,0.0,0.0,0.0,0.113783315434155,0.175464042771694,0.0,0.0
183,0.400165156460575,0.0,0.12345739471811,0.0,0.0,0.253560320388541,0.159554368466898,0.0,0.0632627599658751,0.0
184,0.123639168641703,0.419215111889782,0.0,0.069497732051802,0.140307979998283,0.0,0.24734000741843,0.0,0.0,0.0
185,0.145297275202122,0.0,0.121775449427307,0.0617819257367972,0.0,0.102086556712682,0.194013341242885,0.127774751223773,0.0,0.247270700454434
186,0.218106417009892,0.232386509602652,0.0790556048979092,0.0,0.171197645932128,0.167533652255647,0.05687621994731,0.0,0.0,0.0748439503544616
187,0.0649594199253324,0.516944386496272,0.0,0.0,0.0849820608743408,0.193356299545478,0.139757833158577,0.0,0.0,0.0
188,0.0,0.116176270062982,0.248140820089428,0.0,0.329535068283805,0.0,0.0,0.306147841563785,0.0,0.0
189,0.0,0.484583496156309,0.0,0.138017536424936,0.0,0.0,0.0,0.16049827865579,0.216900688762965,0.0
190,0.0853468309144786,0.0,0.0,0.265020763979135,0.0,0.0,0.0,0.298647589146422,0.0,0.350984815959965
191,0.0,0.0566513834822805,0.10596644632215,0.625888235328005,0.0739167962834478,0.072706345630741,0.0648707929533758,0.0,0.0,0.0
192,0.0,0.518575731108918,0.0,0.0,0.218840509452939,0.0,0.200489690367866,0.0,0.0620940690702765,0.0
193,0.0,0.232655909955544,0.199563192132955,0.0,0.152759141651554,0.0,0.252096125575465,0.0980210342033904,0.0649045964810917,0.0
194,0.229185325792589,0.284240530602204,0.0,0.104971073971626,0.157608807042977,0.147331473879157,0.0766627887114461,0.0,0.0,0.0
195,0.626042134505301,0.251095943651333,0.0,0.0,0.0,0.0,0.122861921843367,0.0,0.0,0.0
196,0.0,0.45956337035143,0.0,0.0,0.399661713658334,0.0576487751293428,0.0831261408608927,0.0,0.0,0.0
197,0.127417624362654,0.386900011877777,0.0,0.0,0.228681749367554,0.192214986847227,0.0,0.0647856275447877,0.0,0.0
198,0.0555181139731957,0.455475175519547,0.127734282637531,0.0896433516249509,0.141686548997866,0.129942527246908,0.0,0.0,0.0,0.0
199,0.187989958994878,0.23741651847446,0.0,0.17624221401702,0.158684734072203,0.0,0.130461911978758,0.109204662462681,0.0,0.0
200,0.0848329033851477,0.181444613801206,0.127164060904166,0.0,0.0739921646218396,0.289369966453568,0.161812305222465,0.0813839856116072,0.0,0.0
201,0.0843570303463451,0.353244390134581,0.0,0.0,0.176941868651296,0.0,0.224594150403581,0.0,0.160862560464197,0.0
202,0.344982990899081,0.0981659363516548,0.146821021625676,0.0749817988208501,0.0623041549629796,0.0,0.148510914668427,0.124233182671331,0.0,0.0
203,0.067726255916536,0.287580100592837,0.0,0.0,0.129779534995885,0.0842476784082167,0.0597946407266425,0.181946048814876,0.188925740545007,0.0
204,0.176896073414428,0.114109048655808,0.14593604528645,0.145543039688713,0.14293655497454,0.0,0.112344158051359,0.162235079928703,0.0,0.0
205,0.0,0.38537450320928,0.0,0.107663735024446,0.233430064607676,0.0,0.0,0.273531697158597,0.0,0.0
206,0.0,0.54626734484316,0.0,0.128920839480702,0.120408089784396,0.118350096742397,0.0,0.0860536291493442,0.0,0.0
207,0.192591182122562,0.29121005201449,0.0,0.159664473491333,0.0973759236431319,0.0,0.0684573642831282,0.120258424690085,0.0704425797552708,0.0
208,0.0,0.0821577911711331,0.0,0.0,0.0,0.395575938892731,0.203369102932192,0.0,0.318897167003944,0.0
209,0.194151946955822,0.805848053044178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.309682918191005,0.0,0.0,0.0,0.0673274947792887,0.248286422009712,0.215431030126577,0.159272134893418,0.0
